,id,formula
1430,3428,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.13):$1
1431,3429,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.14):$1
1432,3430,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.15):$1
1433,3431,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?15:0
1434,3432,$1*(1+0.04)
1435,3433,$1*(1+0.05)
1436,3434,$1*(1+0.06)
1437,3435,$1*(1+0.07)
1438,3436,$1*(1+0.08)
1439,3437,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.04):$1
1440,3438,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.05):$1
1441,3439,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.06):$1
1442,3440,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.07):$1
1443,3441,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.08):$1
1444,3442,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(220)+tbufftypetier(221)+tbufftypetier(451)>0)?15:0
1445,3445,(@Formation=1)?1:0
1446,3446,(@Formation=2)?1:0
1447,3447,(@Formation=3)?1:0
1448,3448,(@Formation=4)?1:0
1449,3449,(@Formation=5)?1:0
1450,3450,@Formation<tbuffidtier(3755)?1:0
1451,3451,@MaxLife/sbuffidtier(3765)
1452,3452,@Pow
1453,3453,@hit
1454,3454,@dodge
1455,3455,@Ap
1456,3456,@armor
1457,3457,@rate
1458,3458,@MaxLife/sbuffidtier(3765)*0.6
1459,3459,@Pow*0.6
1460,3460,@hit*0.6
1461,3461,@dodge*0.6
1462,3462,@Ap*0.6
1463,3463,@armor*0.6
1464,3464,@rate*0.6
1465,3465,@MaxLife/sbuffidtier(3765)*0.7
1466,3466,@Pow*0.7
1467,3467,@hit*0.7
1468,3468,@dodge*0.7
1469,3469,@Ap*0.7
1470,3470,@armor*0.7
1471,3471,@rate*0.7
1472,3472,@MaxLife/sbuffidtier(3765)*0.8
1473,3473,@Pow*0.8
1474,3474,@hit*0.8
1475,3475,@dodge*0.8
1476,3476,@Ap*0.8
1477,3477,@armor*0.8
1478,3478,@rate*0.8
1479,3479,@MaxLife/sbuffidtier(3765)*0.9
1480,3480,@Pow*0.9
1481,3481,@hit*0.9
1482,3482,@dodge*0.9
1483,3483,@Ap*0.9
1484,3484,@armor*0.9
1485,3485,@rate*0.9
1486,3486,@MaxLife/sbuffidtier(3765)
1487,3487,@Pow
1488,3488,@hit
1489,3489,@dodge
1490,3490,@Ap
1491,3491,@armor
1492,3492,@rate
1493,3493,$1*(1-(1-@Life/@MaxLife)/5)
1494,3494,$1*(1-(1-@Life/@MaxLife)/4.5)
1495,3495,$1*(1-(1-@Life/@MaxLife)/4)
1496,3496,$1*(1-(1-@Life/@MaxLife)/3.5)
1497,3497,$1*(1-(1-@Life/@MaxLife)/3)
1498,3498,@MaxLife*0.06
1499,3499,@MaxLife*0.07
1500,3500,@MaxLife*0.08
1501,3501,@MaxLife*0.09
1502,3502,@MaxLife*0.10
1503,3503,@MaxLife*0.05
1504,3504,@MaxLife
1505,3505,@Pow
1506,3506,@Pow
1507,3507,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3767:0
1508,3508,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3768:0
1509,3509,@MaxLife*0.06
1510,3510,@MaxLife*0.07
1511,3511,@MaxLife*0.08
1512,3512,@MaxLife*0.09
1513,3513,@MaxLife*0.10
1514,3514,@Pow*0.06
1515,3515,@Pow*0.07
1516,3516,@Pow*0.08
1517,3517,@Pow*0.09
1518,3518,@Pow*0.1
1519,3519,@MaxLife*0.1
1520,3520,@hit*0.5
1521,3521,@dodge*0.5
1522,3522,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3772:0
1523,3530,(sbuffidtier(3781)=0)?1:0
1524,3531,(sbuffidtier(3781)>0)?1:0
1525,3532,(sbuffidtier(3781)=2)?1:0
1526,3533,(sbuffidtier(3781)=3)?1:0
1527,3534,(tbuffidtier(3787)>0)?999:0
1528,3535,100+sbuffidtier(3794)*3
1529,3536,105+((sbuffidtier(3805)-1)*5)+sbufftypetier(602)
1530,3537,(tbufftypetier(109)>0)&(tbuffidtier(3809)=0)?3809:0
1531,3538,(tbufftypetier(109)=0)&(tbuffidtier(3810)=0)?3810:0
1532,3539,@MaxLife*0.02
1533,3540,@MaxLife*0.025
1534,3541,@MaxLife*0.03
1535,3542,@MaxLife*0.035
1536,3543,@MaxLife*0.04
1537,3544,100+sbuffidtier(3794)*4
1538,3545,100+sbuffidtier(3794)*5
1539,3547,130+sbuffidtier(3796)
1540,3548,(sbuffidtier(377602)+sbuffidtier(377702))>0?1:0
1541,3549,100+(sbuffidtier(3791)*sbuffidtier(3796))
1542,3551,$1*(1+(0.01*sbufftypetier(602)))
1543,3552,sbuffidtier(382201)*10
1544,3553,@pow*0.5
1545,3563,$1*(1+0.001*sbuffidtier(3840)*((sbufftypetier(101)>0?1:0)+(sbufftypetier(102)>0?1:0)+(sbufftypetier(103)>0?1:0)+(sbufftypetier(104)>0?1:0)+(sbufftypetier(105)>0?1:0)+(sbufftypetier(106)>0?1:0)+(sbufftypetier(452)>0?1:0)+(sbufftypetier(112)>0?1:0)))
1546,3564,$1*(1+0.001*sbuffidtier(3840)*((sbufftypetier(201)>0?1:0)+(sbufftypetier(202)>0?1:0)+(sbufftypetier(203)>0?1:0)+(sbufftypetier(204)>0?1:0)+(sbufftypetier(205)>0?1:0)+(sbufftypetier(206)>0?1:0)))
1547,3565,tbufftypetier(301)>0?1:0
1548,3566,#leader=1?3838:0
1549,3567,#leader=0?3839:0
1550,3570,$1*(1+(0.001*sbuffidtier(3846)*sbuffidtier(3847)))
1551,3571,#pow
1552,3573,#rate
1553,3574,#hit
1554,3575,(sbuffidtier(3854)+sbuffidtier(385401))=4?1:0
1555,3576,(sbuffidtier(3854)+sbuffidtier(385401))<4?1:0
1556,3577,45+sbuffidtier(385101)*15
1557,3578,102+sbuffidtier(3851)
1558,3579,@location=1?1:0
1559,3580,((4+200/@Rate)*30-2)+120
1560,3581,@dodge
1561,3582,@Ap
1562,3583,@armor
1563,3584,@Critical*100
1564,3585,@Pow*0.2
1565,3586,@Pow*0.21
1566,3587,@Pow*0.22
1567,3588,@Pow*0.23
1568,3589,@Pow*0.25
1569,3590,@Pow*0.27
1570,3591,@Pow*0.29
1571,3592,@Pow*0.31
1572,3593,@Pow*0.33
1573,3594,@Pow*0.35
1574,3595,@hit*0.25
1575,3596,@hit*0.26
1576,3597,@hit*0.27
1577,3598,@hit*0.28
1578,3599,@hit*0.30
1579,3600,@hit*0.32
1580,3601,@hit*0.34
1581,3602,@hit*0.36
1582,3603,@hit*0.38
1583,3604,@hit*0.4
1584,3605,@rate*0.45
1585,3606,@rate*0.46
1586,3607,@rate*0.47
1587,3608,@rate*0.48
1588,3609,@rate*0.50
1589,3610,@rate*0.52
1590,3611,@rate*0.54
1591,3612,@rate*0.56
1592,3613,@rate*0.58
1593,3614,@rate*0.6
1594,3615,sbuffidtier(386701)*16
1595,3616,@CriticalHurt
1596,3617,@MaxLife*0.15
1597,3620,@MaxLife/sbuffidtier(3765)*0.6
1598,3621,@MaxLife/sbuffidtier(3765)*0.7
1599,3622,@MaxLife/sbuffidtier(3765)*0.8
1600,3623,@MaxLife/sbuffidtier(3765)*0.9
1601,3624,@MaxLife/sbuffidtier(3765)*1
1602,3630,180+sbuffidtier(3300)*24
1603,3631,190+sbuffidtier(3300)*28
1604,3632,200+sbuffidtier(3300)*34
1605,3633,210+sbuffidtier(3300)*38
1606,3634,220+sbuffidtier(3300)*42
1607,3635,240+sbuffidtier(3300)*46
1608,3636,250+sbuffidtier(3300)*50
1609,3637,260+sbuffidtier(3300)*54
1610,3638,270+sbuffidtier(3300)*60
1611,3639,280+sbuffidtier(3300)*64
1612,3640,(#Life/#Maxlife)>0.5?$1:$1*(1+sbuffidtier(3876)*0.005)
1613,3641,100-sbuffidtier(3878)
1614,3642,sbuffidtier(3877)=1?3879:0
1615,3643,((#Life/#Maxlife)<0.5)&(sbuffidtier(3876)>0)?$1*(1+sbuffidtier(3876)*0.005):$1
1616,3644,(tbuffidtier(3880)+tbuffidtier(3881)+tbuffidtier(3882))=0?3880:0
1617,3645,(tbuffidtier(3880)=1)&(tbuffidtier(3881)+tbuffidtier(3882)=0)?3881:0
1618,3646,tbuffidtier(3881)=1?3882:0
1619,3647,tbuffidtier(3881)=1?(#Maxlife*0.001*@buff89>@pow*0.1*@buff83?(#armor<16?@pow*0.1*@buff83*(1-#def/#maxdef):@pow*0.1*@buff83-#armor+15)*(1-#def/#maxdef):(#armor<16?#Maxlife*0.001*@buff89*(1-#def/#maxdef):#Maxlife*0.001*@buff89-#armor+15)*(1-#def/#maxdef):0
1620,3648,80+sbuffidtier(3300)*32
1621,3649,80+sbuffidtier(3300)*34
1622,3650,90+sbuffidtier(3300)*34
1623,3651,90+sbuffidtier(3300)*36
1624,3652,100+sbuffidtier(3300)*36
1625,3653,100+sbuffidtier(3300)*38
1626,3654,110+sbuffidtier(3300)*38
1627,3655,110+sbuffidtier(3300)*40
1628,3656,120+sbuffidtier(3300)*42
1629,3657,120+sbuffidtier(3300)*46
1630,3658,sbuffidtier(3300)>0?sbuffidtier(3300):0
1631,3659,tbuffidtier(3885)>0?1:0
1632,3660,(tbuffidtier(3885)-sbuffidtier(3300))=1?0:(9999*tbuffidtier(3885)*sbuffidtier(3876))
1633,3662,sbuffidtier(83)>0?1:0
1634,3663,(#leader=1)&(tbuffidtier(3888)=1)?388904:0
1635,3664,80+sbuffidtier(3891)*16
1636,3665,90+sbuffidtier(3891)*16
1637,3666,100+sbuffidtier(3891)*16
1638,3667,110+sbuffidtier(3891)*18
1639,3668,120+sbuffidtier(3891)*20
1640,3669,130+sbuffidtier(3891)*22
1641,3670,140+sbuffidtier(3891)*24
1642,3671,150+sbuffidtier(3891)*26
1643,3672,160+sbuffidtier(3891)*28
1644,3673,170+sbuffidtier(3891)*30
1645,3674,sbuffidtier(3896)*15
1646,3675,sbuffidtier(389601)
1647,3676,tbuffidtier(3893)+tbuffidtier(3895)=2?1:0
1648,3677,sbuffidtier(3893)>0?(tbuffidtier(3896)*2-2)*30:1
1649,3678,sbuffidtier(3893)=1?tbuffidtier(389601):0
1650,3679,(sbuffidtier(3896)-1)*30
1651,3680,100+((sbuffidtier(3901)*10/3)*sbuffidtier(390101))
1652,3681,$1*(1+tbuffidtier(3893)*0.01*sbuffidtier(3896))+(tbufftypetier(601)*(1-#def/#maxdef))
1653,3682,sbuffidtier(389401)<200/(sbuffidtier(3901))?1:0
1654,3683,@MaxLife*(sbuffidtier(3901)+2)*0.005
1655,3684,1
1656,3685,((@Maxlife-@Life)/@Maxlife)*24
1657,3686,((@Maxlife-@Life)/@Maxlife)*30
1658,3687,((@Maxlife-@Life)/@Maxlife)*36
1659,3688,((@Maxlife-@Life)/@Maxlife)*42
1660,3689,((@Maxlife-@Life)/@Maxlife)*48
1661,3690,70+(49+tbuffidtier(388802))*0.3
1662,3691,80+(49+tbuffidtier(388802))*0.2
1663,3692,90+tbuffidtier(3888)*10
1664,3693,9999*(1-tbuffidtier(3914))
1665,3694,#def>0?3917:0
1666,3695,(#def<1)&(tbuffidtier(3917)=1)?3918:0
1667,3696,(#def>0)?3919:0
1668,3697,@def>0?45:1
1669,3698,@def<1?(29+sbuffidtier(3924)):1
1670,3699,@def<1?(179+sbuffidtier(3923)):1
1671,3701,(#def>0)?(179+sbuffidtier(3923)):0
1672,3702,29+sbuffidtier(3924)
1673,3703,105+sbuffidtier(3925)
1674,3704,#distancex>5?(#distancex<12?(#distancex-5)*(sbuffidtier(3927)/7)+100:(100+sbuffidtier(3927))):100
1675,3705,100+sbuffidtier(3926)
1676,3706,100-(sbuffidtier(3926)*2)
1677,3707,(1500/@rate)+10
1678,3708,#distancex>5?(#distancex<12?(#distancex-5)*2*(sbuffidtier(3927)/7)+200:(100+sbuffidtier(3927))*2):200
1679,3709,tbuffidtier(3918)*sbuffidtier(3925)*8
1680,3710,sbufftypetier(109)>0?1:0
1681,3711,@MaxLife*0.15
1682,3712,@MaxLife*0.1
1683,3713,@MaxLife*0.3
1684,3714,sbuffidtier(3948)
1685,3715,tbuffidtier(3949)*300
1686,3716,@hit
1687,3717,sbuffidtier(3953)
1688,3718,GetChance(30)?90:1
1689,3719,SAliveCount()<(TAliveCount()+0.1)?1:0
1690,3720,sbuffidtier(3985)*15
1691,3721,100-sbuffidtier(3985)
1692,3722,100-(sbuffidtier(3985)*5)
1693,3723,TAliveCount()<SAliveCount()?1:0
1694,3724,tbuffidtier(3983)>0?10:0
1695,3725,((tbuffidtier(3971)=1)&(tbuffidtier(3983)>0))?$1:0
1696,3726,((tbuffidtier(3971)=1)&(tbuffidtier(3983)>1))?$1:0
1697,3727,((tbuffidtier(3971)=1)&(tbuffidtier(3983)>2))?$1:0
1698,3728,(500/@rate)*30
1699,3729,@hit
1700,3730,@Maxlife*0.3
1701,3731,@Maxlife*0.35
1702,3732,@Maxlife*0.4
1703,3733,@Maxlife*0.45
1704,3734,@Maxlife*0.5
1705,3735,@Pow*0.1
1706,3736,@Pow*0.14
1707,3737,@Pow*0.16
1708,3738,@Pow*0.18
1709,3739,@Pow*0.20
1710,3740,@armor*0.3
1711,3741,@armor*0.35
1712,3742,@armor*0.4
1713,3743,@armor*0.45
1714,3744,@armor
1715,3745,@characterstatus=1?0:1
1716,3746,@characterstatus=1?1:0
1717,3748,tbuffidtier(3949)*sbuffidtier(394802)
1718,3749,150+sbuffidtier(394801)
1719,3750,sbuffidtier(3948)*0.06
1720,3751,sbuffidtier(3948)*0.07
1721,3752,sbuffidtier(3948)*0.08
1722,3753,sbuffidtier(3948)*0.09
1723,3754,sbuffidtier(3948)*0.10
1724,3755,sbuffidtier(3948)*0.11
1725,3756,tbuffidtier(3949)*15
1726,3757,@MaxLife
1727,3758,(tbuffidtier(3987)>0)?999:0
1728,3759,100+sbuffidtier(394803)
1729,3761,sbuffidtier(3953)
1730,3762,sbuffidtier(3992)
1731,3763,sbuffidtier(395201)
1732,3764,sbuffidtier(395202)
1733,3765,tbuffidtier(3958)*20
1734,3766,(tbuffidtier(3958)>0?($1*tbuffidtier(3958)):0
1735,3767,100+(sbuffidtier(3994)*200)
1736,3768,$1*(1-(tbuffidtier(7101)*sbuffidtier(710102)*0.01))
1737,3769,GetChance(25)?2:1
1738,3772,@Maxlife*0.2
1739,3773,@pow*0.2
1740,3774,@rate*0.15
1741,3775,@rate*0.3
1742,3776,(@Maxlife-@Life)*0.5
1743,3777,1500/@uncappedRate
1744,3780,@Maxlife*0.0005+50
1745,3781,$1>0?1:0
1746,3782,@Life<@Maxlife*0.8?1:0
1747,3783,@Life<@Maxlife*0.5?1:0
1748,3784,@Life<@Maxlife*0.2?1:0
1749,3790,#formation>1?($1/#formation):$1
1750,3791,sbuffidtier(7138)*10
1751,3792,@armor*sbuffidtier(713801)*(1-#def/#maxdef)
1752,3793,sbuffidtier(713901)
1753,3794,sbuffidtier(714001)
1754,3795,sbuffidtier(714101)+100
1755,3796,#armor>0?714501:0
1756,3797,#armor=0?714502:0
1757,3798,@Maxlife*0.01
1758,3799,@Maxlife*0.02
1759,3800,@Maxlife*0.03
1760,3801,@Maxlife*0.04
1761,3802,@Maxlife*0.05
1762,3803,99999*sbuffidtier(7146)
1763,3804,#armor>0?((@Ap-#armor)>1?(@Ap-#armor)*sbuffidtier(714601)*0.1*(1-#def/#maxdef):sbuffidtier(714601)*0.1*(1-#def/#maxdef)):0
1764,3805,@Life<30?1:0
1765,3810,($1+(@hit-#hit)*sbuffidtier(7150)*0.01)<2*$1?($1+(@hit-#hit)*sbuffidtier(7150)*0.01)*(1-#def/#maxdef):2*$1
1766,3811,@hit/sbuffidnumber(715103)*0.1
1767,3812,(tbuffidtier(7152)>0)&(#Life>@Life)?715303:0
1768,3813,tbuffidtier(712303)<1?712304:0
1769,3814,(@hit-#dodge)>0?((@hit-#dodge)*sbuffidtier(7150)*0.01<100?(@hit-#dodge)*sbuffidtier(7150)*0.01:100):0
1770,3815,((tbuffidtier(7157)-1)*0.3)>0.9?$1*0.1:$1*(1-((tbuffidtier(7157)-1)*0.3))
1771,3816,sbuffidtier(7154)*sbuffidtier(715503)*0.1+100
1772,3817,100-(20*sbuffidtier(715102))
1773,3818,tbuffidtier(199)+tbuffidtier(3766)<=0?1:0
1774,3819,@formation-1
1775,3820,420*sbuffidtier(7158)
1776,3823,tbuffidtier(395108)>0?1:0
1777,3824,sbuffidtier(715104)=0?1:0
1778,3825,((sbuffidtier(715105)=0)&(sbuffidtier(715103)=1))?1:0
1779,3826,sbuffidtier(7165)=5?-5:1
1780,3827,sbuffidtier(716501)=1?7166:0
1781,3828,sbuffidtier(715102)>0?1:0
1782,3829,sbuffidtier(7167)+100
1783,3830,sbuffidtier(716701)*15
1784,3831,tbuffidtier(7169)>0?716801:0
1785,3832,@Maxlife*(sbuffidtier(7170)*0.01)
1786,3833,sbuffidtier(7167)
1787,3834,sbuffidtier(716701)
1788,3835,@shield=0?$1*(1-@formation/5*0.1):($1*(1-@formation/5*0.1)>@shield?@shield:$1*(1-@formation/5*0.1))
1789,3836,@shield=0?$1*(1-@formation/5*0.15):($1*(1-@formation/5*0.15)>@shield?@shield:$1*(1-@formation/5*0.15))
1790,3837,@shield=0?$1*(1-@formation/5*0.2):($1*(1-@formation/5*0.2)>@shield?@shield:$1*(1-@formation/5*0.2))
1791,3838,@shield=0?$1*(1-@formation/5*0.25):($1*(1-@formation/5*0.25)>@shield?@shield:$1*(1-@formation/5*0.25))
1792,3839,@shield=0?$1*(1-@formation/5*0.3):($1*(1-@formation/5*0.3)>@shield?@shield:$1*(1-@formation/5*0.3))
1793,3841,sbuffidtier(7176)>0?(#formation>1?sbuffidtier(717602)*2*(1-#def/#maxdef):sbuffidtier(717602)*(1-#def/#maxdef)):0
1794,3842,sbuffidtier(7176)>0?1:0
1795,3843,100+sbuffidtier(717601)
1796,3845,(#formation=1)&(sbuffidtier(7179)>0)?99999:0
1797,3847,tbuffidtier(3876)
1798,3848,100+(sbuffidtier(7179)*(5-#formation))
1799,3849,(#formation<5)&(sbuffidtier(7179)>0)?99999:0
1800,3850,((5-#formation)*10)+tbuffidtier(3876)
1801,3851,tbuffidtier(718302)>0?$1:$1*(1+(sbuffidtier(718303)*0.01))
1802,3852,sbuffidtier(718401)>0?1+sbuffidtier(7184):1
1803,3854,@Life
1804,3855,@Life<sbuffidtier(718501)?1:0
1805,3856,@dodge*0.3
1806,3857,tbuffidtier(718506)>0?($1*0.7>@maxdef?1:0):($1>@maxdef?1:0)
1807,3858,tbuffidtier(718506)>0?$1*0.7:$1
1808,3859,@Life>@shield?0:1
1809,3860,100+sbuffidtier(7201)
1810,3861,@shield>0?$1+sbuffidtier(720201)*@shield/(sbuffidtier(72007)+1):$1
1811,3862,90+sbuffidtier(7204)
1812,3863,10+sbuffidtier(7205)
1813,3864,150+sbuffidtier(720005)
1814,3865,$1
1815,3866,3+sbuffidtier(720006)
1816,3867,100+sbuffidtier(720901)
1817,3868,100+sbuffidtier(721001)
1818,3869,100+sbuffidtier(721101)
1819,3870,GetChance(30)?1:0
1820,3871,sbuffidtier(72006)>0?(@shield+@Life>150?0:720301):0
1821,3872,$1<@Life?$1:@Life-1
1822,3873,@pow*(150+sbuffidtier(720005))*0.01*0.3
1823,3874,(@Maxlife-@Life)*0.1
1824,3875,sbuffidtier(7214)-sbuffidtier(721201)>0?1:0
1825,3876,sbuffidtier(720001)*15
1826,3877,sbuffidtier(7223)+20
1827,3878,sbuffidtier(7224)+100
1828,3879,sbuffidtier(722427)>0&((#Life/#Maxlife)<0.15)?99999:$1+(sbuffidtier(722401)*15)+(sbuffidtier(722402)*(@Maxlife-@Life)*0.4)+(sbuffidtier(722403)*#Maxlife*0.01)+(sbuffidtier(722416)*#Maxlife*0.03)
1829,3932,@distancex<2?1:0
1830,3933,(5-#formation)*100+#Life*0.1
1831,3934,$1*(1+tbuffidtier(7189)*0.05)*(1+(5-#formation)*0.25)
1832,3935,sbuffidtier(7190)>0?1:0
1833,3936,sbuffidtier(7190)>3?1:0
1834,3937,sbuffidtier(7190)>6?1:0
1835,3938,tbuffidtier(719101)>0&tbuffidtier(719102)>0?((#Maxlife-#Life)*0.05*(1+sbuffidtier(719104))<@pow*5?(#Maxlife-#Life)*0.05*(1+sbuffidtier(719104))*(1-#def/#maxdef):@pow*5*(1-#def/#maxdef)):0
1836,3939,tbuffidtier(719101)>0&tbuffidtier(719102)>0?((#Maxlife-#Life)*0.04*(1+sbuffidtier(719104))<@pow*5?(#Maxlife-#Life)*0.04*(1+sbuffidtier(719104))*(1-#def/#maxdef):@pow*5*(1-#def/#maxdef)):0
1837,3940,tbuffidtier(719101)>0&tbuffidtier(719102)>0?((#Maxlife-#Life)*0.03*(1+sbuffidtier(719104))<@pow*5?(#Maxlife-#Life)*0.03*(1+sbuffidtier(719104))*(1-#def/#maxdef):@pow*5*(1-#def/#maxdef)):0
1838,3941,#Life/#Maxlife<0.5?1:0
1839,3942,sbuffidtier(719203)>0?1:0
1840,3943,sbuffidtier(719202)>0?1:0
1841,3944,sbuffidtier(719501)>0?1:0
1842,3945,100+sbuffidtier(719502)
1843,3950,tbuffidtier(740602)<1?99999:0
1844,3953,$1*(1+(sbuffidtier(740903)*0.01))
1845,3954,100+sbuffidtier(740901)
1846,3955,@Maxlife*0.07
1847,3956,TAliveCount()<4?4-TAliveCount():0
1848,3957,TAliveCount()-1
1849,3958,sbuffidtier(740906)+sbuffidtier(740907)<1?-1:0
1850,3959,$1*(1+(0.01*sbufftypetier(602)))/#formation
1851,3960,$1/#formation
1852,3961,sbufftypetier(457)>0?1:0
1853,3962,$1-@Life>0?(@Life>@Maxlife*0.29?@Life-@Maxlife*0.29:0):$1
1854,3963,100+sbuffidtier(7417)
1855,3964,sbuffidtier(4734)>0?@Maxlife/sbuffidtier(4734)*sbuffidtier(7417)*0.01:@Maxlife/@formation*sbuffidtier(7417)*0.01
1856,3965,sbuffidtier(4734)>0?@Maxlife/sbuffidtier(4734)*sbuffidtier(7416)*0.01:@Maxlife/@formation*sbuffidtier(7416)*0.01
1857,3966,@shield*@formation/@Maxlife>sbuffidtier(7416)*0.01?(100+sbuffidtier(7416)):(100*(1+@shield*@formation/@Maxlife))
1858,3970,1+sbuffidtier(7424)*9
1859,3971,sbuffidtier(742501)
1860,3972,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?100+sbuffidtier(742601):100
1861,3973,90*(sbuffidtier(459)+1)
1862,3975,@Life
1863,3976,GetChance(20)?10:0
1864,4001,#shield>0?-#shield*0.2:0
1865,4002,#armor>0?200:100
1866,4003,tbuffidtier(750102)>0?0:1
1867,4004,tbuffidtier(750102)>0?100:0
1868,4005,#shield>0?100:0
1869,4006,#armor>0?10:0
1870,4007,1
1871,4008,@maxlife*0.01
1872,4009,#criticalhurt-1*100
1873,4010,@hit*3
1874,4011,@pow*0.5
1875,4012,@dodge*0.5
1876,4013,@rate
1877,4014,@maxlife*0.1
1878,4015,@Shield<2?1:0
1879,4016,#life*1000000/#maxlife+#life
1880,4017,$1>20000?20000:$1
1881,4018,#life/#maxlife>0.5?#maxlife*0.06:#maxlife*0.12
1882,4019,#life/#maxlife>0.5?#maxlife*0.07:#maxlife*0.14
1883,4020,#life/#maxlife>0.5?#maxlife*0.08:#maxlife*0.16
1884,4021,#life/#maxlife>0.5?#maxlife*0.09:#maxlife*0.18
1885,4022,#life/#maxlife>0.5?#maxlife*0.1:#maxlife*0.2
1886,4023,#life/#maxlife>0.5?#maxlife*0.11:#maxlife*0.22
1887,4024,#life/#maxlife>0.5?#maxlife*0.12:#maxlife*0.24
1888,4025,#life/#maxlife>0.5?#maxlife*0.13:#maxlife*0.26
1889,4026,#life/#maxlife>0.5?#maxlife*0.14:#maxlife*0.28
1890,4027,#life/#maxlife>0.5?#maxlife*0.15:#maxlife*0.3
1891,4028,@maxlife/sbuffidtier(4734)*0.5
1892,4029,@maxlife/sbuffidtier(4734)*0.56
1893,4030,@maxlife/sbuffidtier(4734)*0.61
1894,4031,@maxlife/sbuffidtier(4734)*0.67
1895,4032,@maxlife/sbuffidtier(4734)*0.72
1896,4033,@maxlife/sbuffidtier(4734)*0.78
1897,4034,@maxlife/sbuffidtier(4734)*0.83
1898,4035,@maxlife/sbuffidtier(4734)*0.89
1899,4036,@maxlife/sbuffidtier(4734)*0.94
1900,4037,@maxlife/sbuffidtier(4734)*1
1901,4038,(#maxlife-#life)*0.05>#life?0:(#maxlife-#life)*0.05*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.05*(1-#def/#maxdef)
1902,4039,(#maxlife-#life)*0.06>#life?0:(#maxlife-#life)*0.06*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.06*(1-#def/#maxdef)
1903,4040,(#maxlife-#life)*0.06>#life?0:(#maxlife-#life)*0.06*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.06*(1-#def/#maxdef)
1904,4041,(#maxlife-#life)*0.07>#life?0:(#maxlife-#life)*0.07*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.07*(1-#def/#maxdef)
1905,4042,(#maxlife-#life)*0.07>#life?0:(#maxlife-#life)*0.07*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.07*(1-#def/#maxdef)
1906,4043,(#maxlife-#life)*0.08>#life?0:(#maxlife-#life)*0.08*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.08*(1-#def/#maxdef)
1907,4044,(#maxlife-#life)*0.08>#life?0:(#maxlife-#life)*0.08*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.08*(1-#def/#maxdef)
1908,4045,(#maxlife-#life)*0.09>#life?0:(#maxlife-#life)*0.09*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.09*(1-#def/#maxdef)
