,id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
5472,4141101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10009,0,,,0,,0,,,,,,,0,1,0,
5473,4141102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,0",,0,10046,0,,,"291,298,299",,0,,,,,,,0,1,0,
5474,4141103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99",,0,10046,0,,,"291,298,299",,0,,,,,,,0,1,0,
5475,4141104,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,0,,0,,,,,,,0,1,0,
5476,5071011,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13117,0,,,,,102,2,0,,,,,0,1,0,
5477,5071012,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,252,99,118",,477,13117,0,,,252,,102,2,0,,,,,0,1,0,
5478,5071013,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,252,0",,477,13118,0,,,252,,102,2,0,,,,,0,1,0,
5479,5071014,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13118,0,,,,,102,2,0,,,,,0,1,0,
5480,5071021,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13118,0,,,,,102,2,0,,,,,0,1,0,
5481,5071022,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13119,0,,,,,102,2,0,,,,,0,1,0,
5482,5071023,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,101,60",,477,13118,0,,,207,,102,2,0,,,,,0,1,0,
5483,5071024,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,0",,477,13118,0,,,207,,102,2,0,,,,,0,1,0,
5484,5071025,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13117,0,,,,,102,2,0,,,,,0,1,0,
5485,5071026,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,0",,477,13119,0,,,207,,102,2,0,,,,,0,1,0,
5486,5071031,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,203,26,36",,477,13119,0,,,203,,102,2,0,,,,,0,1,0,
5487,5071032,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,203,0",,477,13119,0,,,203,,102,2,0,,,,,0,1,0,
5488,5071033,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13117,0,,,,,102,2,0,,,,,0,1,0,
5489,5071034,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13117,0,,,,,102,2,0,,,,,0,1,0,
5490,5071035,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,203,0",,477,13118,0,,,203,,102,2,0,,,,,0,1,0,
5491,5071036,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13118,0,,,,,102,2,0,,,,,0,1,0,
5492,5071037,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10009,0,,,,,102,2,0,,,,,0,1,0,
5493,5071038,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10009,0,,,,,102,2,0,,,,,0,1,0,
5494,5071041,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,242,0",,478,13117,0,,,242,,102,2,0,,,,,0,1,0,
5495,5071042,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13117,0,,,,,102,2,0,,,,,0,1,0,
5496,5071043,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,242,0",,478,13118,0,,,242,,102,2,0,,,,,0,1,0,
5497,5071044,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13118,0,,,,,102,2,0,,,,,0,1,0,
5498,5071045,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13119,0,,,,,102,2,0,,,,,0,1,0,
5499,5071046,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13119,0,,,,,102,2,0,,,,,0,1,0,
5500,5071047,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,242,1,103",,478,900060,0,,,242,,102,2,0,,,,,0,1,0,
5501,5071048,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10009,0,,,,,102,2,0,,,,,0,1,0,
5502,5081011,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5503,5081012,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,254,69,150",,511,10012,0,,,254,,0,,,,,,,0,1,0,
5504,5081013,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13124,0,,,,,0,,,,,,,0,1,0,
5505,5081014,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,254,0",,511,10017,0,,,254,,0,,,,,,,0,1,0,
5506,5081021,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,208,0",,512,13124,0,,,208,,0,,,,,,,0,1,0,
5507,5081022,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10017,0,,,,,0,,,,,,,0,1,0,
5508,5081023,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10070,0,,,,,0,,,,,,,0,1,0,
5509,5081024,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13124,0,,,,,0,,,,,,,0,1,0,
5510,5081025,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,208,66,78",,512,10012,0,,,208,,0,,,,,,,0,1,0,
5511,5081031,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5512,5081032,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5513,5081033,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,250,0",,512,10017,0,,,250,,0,,,,,,,0,1,0,
5514,5081034,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5515,5081035,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10017,1,,,,,0,,,,,,,0,1,0,
5516,5081036,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13124,0,,,,,0,,,,,,,0,1,0,
5517,5081037,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13124,0,,,,,0,,,,,,,0,1,0,
5518,5081038,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,250,100,39",,512,13124,0,,,250,,0,,,,,,,0,1,0,
5519,5081041,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,253,0",,512,13124,0,,,253,,0,,,,,,,0,1,0,
5520,5081042,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13124,0,,,,,0,,,,,,,0,1,0,
5521,5081043,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5522,5081044,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10017,0,,,,,0,,,,,,,0,1,0,
5523,5081045,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,253,75,23",,512,10017,0,,,253,,0,,,,,,,0,1,0,
5524,5081046,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5525,5081047,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,253,0",,512,900198,0,,,253,,0,,,,,,,0,1,0,
5526,5081048,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,253,0",,512,900197,0,,,253,,0,,,,,,,0,1,0,
5527,6000101,,,0,10003,1,,,,,0,,,,,,,0,1,0,
5528,6000201,,,0,10004,1,,,,,0,,,,,,,0,1,0,
5529,6000301,,,0,10001,1,,,,,0,,,,,,,0,1,0,
5530,6000302,,,0,10002,0,,,,,102,1,,,,,,0,1,0,
5531,6000401,,,0,12051,0,,,,,102,5,,,,,,0,1,0,
5532,6000402,,,0,11015,0,,,,,102,5,,,,,,0,1,0,
5533,6000403,,,0,10007,0,,,,,102,5,,,,,,0,1,0,
5534,6000501,,,0,10005,1,,,,,0,,,,,,,0,1,0,
5535,6000601,,,0,10008,0,,,,,0,,,,,,,0,1,0,
5536,6000602,,,0,10017,1,,,,,0,,,,,,,0,1,0,
5537,6000701,,,0,10006,1,,,,,0,,,,,,,0,1,0,
5538,6000801,,,0,10021,1,,,,,0,,,,,,,0,1,0,
5539,6000901,,,0,10002,0,,,,,103,,,,,,,0,1,0,
5540,6001001,,,0,10002,1,,,,,0,,,,,,,0,1,0,
5541,6001002,,,0,10001,1,,,,,0,,,,,,,0,1,0,
5542,6001101,,,0,10001,0,,,,,0,,,,,,,0,1,0,
5543,6001102,,,0,10002,1,,,,,0,,,,,,,0,1,0,
5544,6001201,,,0,900051,1,"-99,-99,0",,,,0,,,,,,,0,1,0,
5545,6001301,,,0,10007,0,,,,,0,,,,,,,0,1,0,
5546,6001302,,,0,10008,0,,,,,0,,,,,,,0,1,0,
5547,6001401,,,0,10023,0,,,,,103,,,,,,,0,1,0,
5548,6001501,,,0,10008,1,,,,,0,,,,,,,0,1,0,
5549,6001502,,,0,10022,1,,,,,0,,1,,,,,0,1,0,
5550,6001601,,,0,10022,1,,,,,0,,1,,,,,0,1,0,
5551,6001701,,,0,10022,0,,,,,102,1,1,,,,,0,1,0,
5552,6001702,,,0,10022,0,,,,,101,"62134,62136,62140,62141,62134",1,,,,,0,1,0,
5553,6001801,,,0,10056,0,,,,,103,,,,,,,0,1,0,
5554,6001901,,,0,10008,0,,,,,103,,,,,,,0,1,0,
5555,6002001,,,0,10008,0,,,,,103,,,,,,,0,1,0,
5556,6002101,,,0,10008,0,,,,,103,,,,,,,0,1,0,
5557,6002201,,,0,10004,1,,,,,0,,,,,,,0,1,0,
5558,6002301,,,0,10008,0,,,,,103,,,,,,,0,1,0,
5559,6002401,,,0,10008,1,,,,,0,,,,,,,0,1,0,
5560,6002501,,,0,10022,0,,,,,103,,1,,,,,0,1,0,
5561,6002601,,,0,10008,0,,,,,0,,,,,,,0,1,0,
5562,6002701,,,0,10008,1,,,,,0,,,,,,,0,1,0,
5563,6002801,,,0,15009,1,,,,,0,,,,,,,0,1,0,
5564,6002802,,,0,15020,1,,,,,0,,,,,,,0,1,0,
5565,6002803,,,0,15004,1,,,,,0,,,,,,,0,1,0,
5566,6002901,,,0,15010,1,,,,,0,,,,,,,0,1,0,
5567,6010101,,,0,15009,0,,,,,0,,,,,,,0,1,0,
5568,6010201,,,0,15009,1,,,,,0,,,,,,,0,1,0,
5569,6010202,,,0,15020,0,,,,,103,,,,,,,0,1,0,
5570,6010203,,,0,15007,0,,,,,101,"63577,63574,63573,63572,63575,63576,63577",1,,,,,0,1,0,
5571,6010301,,,0,15004,0,,,,,103,,,,,,,0,1,0,
5572,6010302,,,0,15020,0,,,,,103,,,,,,,0,1,0,
5573,6010303,,,0,15003,1,,,,,0,,,,,,,0,1,0,
5574,6010304,,,0,15007,0,,,,,102,1,1,,,,,0,1,0,
5575,6010305,,,0,15002,1,,,,,0,,,,,,,0,1,0,
5576,6010306,,,0,15008,1,,,,,0,,,,,,,0,1,0,
5577,6010401,,,0,15003,0,,,,,0,,,,,,,0,1,0,
5578,6010402,,,0,15011,0,,,,,0,,,,,,,0,1,0,
5579,6010403,,,0,15008,0,,,,,101,"63603,63602,63608,63603",1,,,,,0,1,0,
5580,6010404,,,0,15008,0,,,,,101,"63612,63609,63611,63612",1,,,,,0,1,0,
5581,6010405,,,0,15007,1,,,,,0,,1,,,,,0,1,0,
5582,6010501,,,0,15008,0,,,,,101,"63629,63627,63626,63635,63634,63630,63629",1,,,,,0,1,0,
5583,6010502,,,0,15008,0,,,,,101,"63634,63635,63647,63662,63661,63639,63634",1,,,,,0,1,0,
5584,6010503,,,0,15008,0,,,,,101,"63633,63652,63654,63655,63649,63631,63633",1,,,,,0,1,0,
5585,6010504,,,0,15008,0,,,,,102,2,1,,,,,0,1,0,
5586,6010505,,,0,15009,0,,,,,0,,,,,,,0,1,0,
5587,6010506,,,0,15020,0,,,,,0,,,,,,,0,1,0,
5588,6010507,,,0,15003,0,,,,,0,,,,,,,0,1,0,
5589,6010601,,,0,16003,0,,,,,0,,,,,,,0,1,0,
5590,6010701,,,0,16003,0,,,,,0,,,,,,,0,1,0,
5591,6010702,,,0,16007,0,,,,,0,,,,,,,0,1,0,
5592,6010801,,,0,16007,0,,,,,0,,,,,,,0,1,0,
5593,6010802,,,0,16007,0,,,,,101,"63724,63723,63722,63721,63720,63719,63718,63732,63731,63730,63729,63733,63728,63727,63726,63725,63724",,,,,,0,1,0,
5594,6010803,,,0,16002,0,,,,,0,,,,,,,0,1,0,
5595,6010804,,,0,16001,0,,,,,101,"63724,63723,63722,63721,63720,63719,63718,63732,63731,63730,63729,63733,63728,63727,63726,63725,63724",,,,,,0,1,0,
5596,6010901,,,0,15005,0,,,,,0,,,,,,,0,1,0,
5597,6011001,,,0,15008,1,,,,,0,,,,,,,0,1,0,
5598,6011002,,,0,15001,1,,,,,0,,,,,,,0,1,0,
5599,6011003,,,0,15007,0,,,,,101,"63742,63745,63744,63743,63742",1,,,,,0,1,0,
5600,6011101,,,0,16007,0,,,,,0,,,,,,,0,1,0,
5601,6011102,,,0,16002,0,,,,,0,,,,,,,0,1,0,
5602,6011103,,,0,16001,0,,,,,0,,,,,,,0,1,0,
5603,6011104,,,0,16006,0,,,,,0,,,,,,,0,1,0,
5604,6011105,,,0,16007,0,,,,,0,,,,,,,0,1,0,
5605,6011106,,,0,16007,0,,,,,0,,,,,,,0,1,0,
5606,6011201,,,0,15016,1,,,,,0,,,,,,,0,1,0,
5607,6011301,,,0,15016,0,,,,,0,,,,,,,0,1,0,
5608,6011302,,,0,15014,1,,,,,0,,,,,,,0,1,0,
5609,6011401,,,0,15015,0,,,,,101,"63847,63861,63828,63862,63847",1,,,,,0,1,0,
5610,6011402,,,0,15015,0,,,,,101,"63833,63832,63831,63823,63824,63825,63833",1,,,,,0,1,0,
5611,6011403,,,0,15015,0,,,,,101,"63820,63826,63859,63858,63852,63853,63820",1,,,,,0,1,0,
5612,6011404,,,0,15016,0,,,,,0,,,,,,,0,1,0,
5613,6011405,,,0,15016,0,,,,,0,,,,,,,0,1,0,
5614,6011406,,,0,15016,0,,,,,0,,,,,,,0,1,0,
5615,6011501,,,0,15003,0,,,,,0,,,,,,,0,1,0,
5616,6011502,,,0,15011,0,,,,,0,,,,,,,0,1,0,
5617,6011503,,,0,15009,0,,,,,0,,,,,,,0,1,0,
5618,6011504,,,0,15011,0,,,,,0,,,,,,,0,1,0,
5619,6011601,,,0,15011,0,,,,,102,2,1,,,,,0,1,0,
5620,6011602,,,0,15002,0,,,,,0,,,,,,,0,1,0,
5621,6011603,,,0,15004,0,,,,,0,,,,,,,0,1,0,
5622,6011604,,,0,15011,0,,,,,0,,,,,,,0,1,0,
5623,6011605,,,0,15008,0,,,,,0,,,,,,,0,1,0,
5624,6011606,,,0,15008,0,,,,,0,,,,,,,0,1,0,
5625,6011607,,,0,15020,0,,,,,0,,,,,,,0,1,0,
5626,6350001,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,254,69,150",,511,10012,1,,,254,,0,,,,,,,0,1,0,
5627,6350002,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,208,0",,512,13124,1,,,208,,0,,,,,,,0,1,0,
5628,6350003,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,250,0",,512,10017,1,,,250,,0,,,,,,,0,1,0,
5629,6350004,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,253,0",,512,13124,1,,,253,,0,,,,,,,0,1,0,
5630,6370001,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,102,88,1",,548,13002,1,,,102,,0,,,,,,,0,1,0,
5631,6370002,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,177,36,103",,548,13001,1,,,177,,0,,,,,,,0,1,0,
5632,6370003,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,136,168,100",,548,11016,1,,,136,,0,,,,,,,0,1,0,
5633,6370004,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,204,150,78",,549,13002,1,,,204,,0,,,,,,,0,1,0,
5634,6370005,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,211,39,23",,549,13001,1,,,211,,0,,,,,,,0,1,0,
5635,6370006,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,73,118,85",,549,11016,1,,,73,,0,,,,,,,0,1,0,
5636,6370007,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10004,1,,,0,,0,,,,,,,0,1,0,
5637,6380100,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1027,150,78",,301,13101,0,,,1027,,103,,,,,,,0,1,0,
5638,6380101,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10002,0,,,,,103,,,,,,,0,1,0,
5639,6380102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1027,0",,301,13103,0,,,1027,,103,,,,,,,0,1,0,
5640,6380103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10009,0,,,,,103,,,,,,,0,1,0,
5641,6380199,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10022,0,,,,,103,,,,,,,0,1,0,
5642,6380200,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5643,6380201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13103,0,,,,,0,,,,,,,0,1,0,
5644,6380202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1026,88,85,118",,301,10008,0,,,1026,,0,,,,,,,0,1,0,
5645,6380203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1026,0",,301,13101,0,,,1026,,0,,,,,,,0,1,0,
5646,6380204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1026,0",,301,10007,0,,,1026,,0,,,,,,,0,1,0,
5647,6380205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10007,0,,,,,0,,,,,,,0,1,0,
5648,6380206,,,0,900223,1,,,,,102,0,,,,,,0,1,0,
5649,6380300,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10022,0,,,,,102,10,,,,,,0,1,0,
5650,6380301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10022,0,,,,,101,"60901,60904,60903,60902,60899,60900,60901",,,,,,0,1,0,
5651,6380302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,0",,299,10012,0,,,207,,101,"60901,60904,60903,60902,60899,60900,60901",,,,,,0,1,0,
5652,6380303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,39,23,168",,299,10008,0,,,207,,102,1,,,,,,0,1,0,
5653,6380399,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10022,0,,,,,102,1,,,,,,0,1,0,
5654,6380400,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10008,1,,,,,0,,,,,,,0,1,0,
5655,6380401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13103,0,,,,,0,,,,,,,0,1,0,
5656,6380402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,259,0",,301,10004,0,,,259,,0,,,,,,,0,1,0,
5657,6380403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,259,26,1,69",,301,13102,0,,,259,,0,,,,,,,0,1,0,
5658,6380404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
5659,6380405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,259,0",,301,13101,0,,,259,,0,,,,,,,0,1,0,
5660,6380406,,,0,13103,0,,,,,0,,,,,,,0,1,0,
5661,6380407,,,0,10012,0,,,,,0,,,,,,,0,1,0,
5662,6380500,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,234,66,100,75",,301,10008,1,,,234,,0,,1,,,tip_pic,对方很强大，建议不要强攻。,0,1,0,
5663,6380501,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
5664,6380502,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,234,0",,301,13101,0,,,234,,0,,,,,,,0,1,0,
5665,6380503,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,234,0",,301,10002,0,,,234,,0,,,,,,,0,1,0,
5666,6380504,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13104,0,,,,,0,,,,,,,0,1,0,
5667,6380505,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
5668,6380506,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
5669,6380507,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,234,0",,301,13104,0,,,234,,0,,,,,,,0,1,0,
5670,6380508,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,234,0",,301,10004,0,,,234,,0,,,,,,,0,1,0,
5671,6380580,,,0,900220,1,,,,,0,,,,,,,0,1,0,
5672,6380590,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,234,0",,301,10008,1,,,234,,0,,,,,,,0,1,0,
5673,6380598,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10022,0,,,,,101,"60773,60783,60786,60775,60773",,,,,,0,1,0,
5674,6380599,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10022,0,,,,,101,"60774,60784,60785,60777,60774",,,,,,0,1,0,
5675,6380600,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900221,0,,,,,102,1,,,,,,0,1,0,
5676,6380601,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13103,0,,,,,0,,,,,,,0,1,0,
5677,6380602,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,0",,299,10004,0,,,207,,0,,,,,,,0,1,0,
5678,6380603,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,39,23,168",,299,13102,0,,,207,,0,,,,,,,0,1,0,
5679,6380604,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
5680,6380605,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,207,0",,299,13101,0,,,207,,0,,,,,,,0,1,0,
