,id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
2223,540216,402,motions/broken_3.mtn,body,0,1.0,GUN|Saiga12|BUILDOVER,GUN|Saiga12|BUILDOVER,,,交互3,1,1,0,0,0,,BUILDOVER
2224,540217,402,motions/broken_4.mtn,leg,0,1.0,GUN|Saiga12|OPERATIONOVER,GUN|Saiga12|OPERATIONOVER,,,交互4,1,1,0,0,0,,OPERATIONOVER
2225,540218,402,motions/broken_5.mtn,leg,0,1.0,GUN|Saiga12|DIALOGUE3,GUN|Saiga12|DIALOGUE3,,,交互5,1,1,0,0,0,,DIALOGUE3
2226,540219,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
2227,540220,1001,motions/login.mtn,0,0,1.0,GUN|Saiga12|HELLO,GUN|Saiga12|HELLO,,,上线响应,1,1,0,0,0,,HELLO
2228,540221,103,motions/Flowers.mtn,0,0,1.0,,,,,场景动作,0,0,0,0,0,,
2229,540501,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2230,540502,200,,body,0,1.0,GUN|UMP45|DIALOGUE1,GUN|UMP45|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2231,540503,200,,body,0,1.0,GUN|UMP45|DIALOGUE2,GUN|UMP45|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2232,540504,200,,body,0,1.0,GUN|UMP45|DIALOGUE3,GUN|UMP45|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2233,540505,200,,body,0,1.0,GUN|UMP45|DIALOGUEWEDDING,GUN|UMP45|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2234,540506,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2235,540507,402,,body,0,1.0,GUN|UMP45|DIALOGUE1,GUN|UMP45|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2236,540508,402,,body,0,1.0,GUN|UMP45|DIALOGUE2,GUN|UMP45|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2237,540509,402,,body,0,1.0,GUN|UMP45|DIALOGUE3,GUN|UMP45|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2238,540510,402,,body,0,1.0,GUN|UMP45|DIALOGUEWEDDING,GUN|UMP45|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2239,540511,1000,,0,0,1.0,GUN|UMP45|HELLO,GUN|UMP45|HELLO,,,待机,0,0,0,0,0,,HELLO
2240,540512,1001,,0,0,1.0,GUN|UMP45|HELLO,GUN|UMP45|HELLO,,,待机,0,0,0,0,0,,HELLO
2241,540513,200,,body,0,1.0,GUN|UMP45|NEWYEAR,GUN|UMP45|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
2242,540514,402,,body,0,1.0,GUN|UMP45|NEWYEAR,GUN|UMP45|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
2243,550101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2244,550102,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
2245,550103,102,motions/wait_2.mtn,0,"25,27",0.5,,,,,特殊待机2,1,0,0,0,0,,
2246,550104,200,motions/touch_1.mtn,head,0,1.0,GUN|Lewis|DIALOGUE2,GUN|Lewis|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
2247,550105,200,motions/touch_2.mtn,head,0,1.0,GUN|Lewis|DIALOGUE3,GUN|Lewis|DIALOGUE3,,,交互2,1,0,0,0,0,,DIALOGUE3
2248,550106,200,motions/touch_3.mtn,body,0,1.0,GUN|Lewis|NEWYEAR,GUN|Lewis|NEWYEAR,,,交互3,1,0,0,0,0,,NEWYEAR
2249,550107,200,motions/touch_4.mtn,body,0,1.0,GUN|Lewis|COMBINE,GUN|Lewis|COMBINE,,,交互4,1,0,0,0,0,,COMBINE
2250,550108,200,motions/touch_5.mtn,leg,0,1.0,GUN|Lewis|LOADING,GUN|Lewis|LOADING,,,交互5,1,0,0,0,0,,LOADING
2251,550109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|Lewis|DIALOGUEWEDDING,GUN|Lewis|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
2252,550110,500,motions/wedding.mtn,0,0,1.0,GUN|Lewis|SOULCONTRACT,GUN|Lewis|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
2253,550111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
2254,550112,1000,motions/login.mtn,0,0,1.0,GUN|Lewis_Live2D|HELLO,GUN|Lewis|HELLO,,,上线响应,1,0,0,0,0,,HELLO
2255,550113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2256,550114,402,motions/broken_1.mtn,head,0,1.0,GUN|Lewis|BREAK,GUN|Lewis|BREAK,,,交互1,1,1,0,0,0,,BREAK
2257,550115,402,motions/broken_2.mtn,body,0,1.0,GUN|Lewis|RETREAT,GUN|Lewis|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
2258,550116,402,motions/broken_3.mtn,body,0,1.0,GUN|Lewis|DIALOGUE1,GUN|Lewis|DIALOGUE1,,,交互3,1,1,0,0,0,,DIALOGUE1
2259,550117,402,motions/broken_4.mtn,leg,0,1.0,GUN|Lewis|TIP,GUN|Lewis|TIP,,,交互4,1,1,0,0,0,,TIP
2260,550118,402,motions/broken_5.mtn,leg,0,1.0,GUN|Lewis|FIX,GUN|Lewis|FIX,,,交互5,1,1,0,0,0,,FIX
2261,550119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
2262,550120,1001,motions/login.mtn,0,0,1.0,GUN|Lewis|HELLO,GUN|Lewis|HELLO,,,上线响应,1,1,0,0,0,,HELLO
2263,550201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2264,550202,200,,body,0,1.0,GUN|QBU88|DIALOGUE1,GUN|QBU88|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2265,550203,200,,body,0,1.0,GUN|QBU88|DIALOGUE2,GUN|QBU88|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2266,550204,200,,body,0,1.0,GUN|QBU88|DIALOGUE3,GUN|QBU88|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2267,550205,200,,body,0,1.0,GUN|QBU88|DIALOGUEWEDDING,GUN|QBU88|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2268,550206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2269,550207,402,,body,0,1.0,GUN|QBU88|DIALOGUE1,GUN|QBU88|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2270,550208,402,,body,0,1.0,GUN|QBU88|DIALOGUE2,GUN|QBU88|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2271,550209,402,,body,0,1.0,GUN|QBU88|DIALOGUE3,GUN|QBU88|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2272,550210,402,,body,0,1.0,GUN|QBU88|DIALOGUEWEDDING,GUN|QBU88|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2273,550211,1000,,0,0,1.0,GUN|QBU88|HELLO,GUN|QBU88|HELLO,,,待机,0,0,0,0,0,,HELLO
2274,550212,1001,,0,0,1.0,GUN|QBU88|HELLO,GUN|QBU88|HELLO,,,待机,0,0,0,0,0,,HELLO
2275,550213,200,,body,0,1.0,GUN|QBU88|NEWYEAR,GUN|QBU88|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
2276,550214,402,,body,0,1.0,GUN|QBU88|NEWYEAR,GUN|QBU88|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
2277,560201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2278,560202,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,1,0,,
2279,560203,102,motions/wait_2.mtn,0,"25,27",0.5,GUN|OTs14|BREAK,,,,特殊待机2,1,0,0,1,1000,,BREAK
2280,560204,200,motions/touch_1.mtn,head,0,1.0,GUN|OTs14|TANABATA,GUN|OTs14|TANABATA,,,交互1,1,0,0,0,0,,TANABATA
2281,560205,200,motions/touch_2.mtn,head,0,1.0,GUN|OTs14|DIALOGUE3,GUN|OTs14|DIALOGUE3,,,交互2,1,0,0,0,0,,DIALOGUE3
2282,560206,200,motions/touch_3.mtn,body,0,1.0,GUN|OTs14|MOOD1,GUN|OTs14|MOOD1,,,交互3,1,0,0,1,0,,MOOD1
2283,560207,200,motions/touch_4.mtn,hand,0,1.0,GUN|OTs14|ALLHALLOWS,GUN|OTs14|ALLHALLOWS,,,交互4,1,0,0,1,0,,ALLHALLOWS
2284,560208,200,motions/touch_5.mtn,leg,0,1.0,GUN|OTs14|RETREAT,GUN|OTs14|RETREAT,,,交互5,1,0,0,0,6000,,RETREAT
2285,560209,200,motions/touch_6.mtn,cake,0,1.0,GUN|OTs14|VALENTINE,GUN|OTs14|VALENTINE,,,交互6,1,0,0,0,0,,VALENTINE
2286,560210,200,motions/wedding_touch.mtn,body,0,1.0,GUN|OTs14|DIALOGUEWEDDING,GUN|OTs14|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
2287,560211,500,motions/wedding.mtn,0,0,1.0,GUN|OTs14|SOULCONTRACT,GUN|OTs14|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
2288,560212,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
2289,560213,1000,motions/login.mtn,0,0,1.0,GUN|OTs14|HELLO,GUN|OTs14|HELLO,,,上线响应,1,0,0,0,1330,,HELLO
2290,560214,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2291,560215,402,motions/broken_1.mtn,head,0,1.0,GUN|OTs14|DIALOGUE1,GUN|OTs14|DIALOGUE1,,,交互1,1,1,0,0,0,,DIALOGUE1
2292,560216,402,motions/broken_2.mtn,body,0,1.0,GUN|OTs14|RETREAT,GUN|OTs14|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
2293,560217,402,motions/broken_3.mtn,body,0,1.0,GUN|OTs14|DIALOGUE2,GUN|OTs14|DIALOGUE2,,,交互3,1,1,0,0,0,,DIALOGUE2
2294,560218,402,motions/broken_4.mtn,leg,0,1.0,GUN|OTs14|TIP,GUN|OTs14|TIP,,,交互4,1,1,0,0,0,,TIP
2295,560219,402,motions/broken_5.mtn,leg,0,1.0,GUN|OTs14|FIX,GUN|OTs14|FIX,,,交互5,1,1,0,0,0,,FIX
2296,560220,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
2297,560221,1001,motions/login.mtn,0,0,1.0,GUN|OTs14|HELLO,GUN|OTs14|HELLO,,,上线响应,1,1,0,0,0,,HELLO
2298,560301,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2299,560302,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
2300,560303,102,motions/wait_2.mtn,0,"25,27",0.5,,,,,特殊待机2,1,0,0,0,0,,
2301,560304,200,motions/touch_1.mtn,head,0,1.0,GUN|ZB26|VALENTINE,GUN|ZB26|VALENTINE,,,交互1,1,0,0,0,0,,VALENTINE
2302,560305,200,motions/touch_2.mtn,head,0,1.0,GUN|ZB26|DIALOGUE1,GUN|ZB26|DIALOGUE1,,,交互2,1,0,0,0,0,,DIALOGUE1
2303,560306,200,motions/touch_3.mtn,body,0,1.0,GUN|ZB26|DIALOGUE3,GUN|ZB26|DIALOGUE3,,,交互3,1,0,0,0,0,,DIALOGUE3
2304,560307,200,motions/touch_4.mtn,body,0,1.0,GUN|ZB26|WIN,GUN|ZB26|WIN,,,交互4,1,0,0,0,0,,WIN
2305,560308,200,motions/touch_5.mtn,body,0,1.0,GUN|ZB26|FORMATION,GUN|ZB26|FORMATION,,,交互5,1,0,0,0,0,,FORMATION
2306,560309,200,motions/wedding_touch.mtn,body,0,1.0,GUN|ZB26|DIALOGUEWEDDING,GUN|ZB26|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
2307,560310,500,motions/wedding.mtn,0,0,1.0,GUN|ZB26|SOULCONTRACT,GUN|ZB26|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
2308,560311,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
2309,560312,1000,motions/login.mtn,0,0,1.0,GUN|ZB26|HELLO,GUN|ZB26|HELLO,,,上线响应,1,0,0,0,6000,,HELLO
2310,560313,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2311,560314,402,motions/broken_1.mtn,head,0,1.0,GUN|ZB26|BREAK,GUN|ZB26|BREAK,,,交互1,1,1,0,0,0,,BREAK
2312,560315,402,motions/broken_2.mtn,head,0,1.0,GUN|ZB26|RETREAT,GUN|ZB26|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
2313,560316,402,motions/broken_3.mtn,body,0,1.0,GUN|ZB26|FIX,GUN|ZB26|FIX,,,交互3,1,1,0,0,0,,FIX
2314,560317,402,motions/broken_4.mtn,body,0,1.0,GUN|ZB26|DIALOGUE2,GUN|ZB26|DIALOGUE2,,,交互4,1,1,0,0,0,,DIALOGUE2
2315,560318,402,motions/broken_5.mtn,leg,0,1.0,GUN|ZB26|BLACKACTION,GUN|ZB26|BLACKACTION,,,交互5,1,1,0,0,0,,BLACKACTION
2316,560319,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
2317,560320,1001,motions/login.mtn,0,0,1.0,GUN|ZB26|HELLO,GUN|ZB26|HELLO,,,上线响应,1,1,0,0,0,,HELLO
2318,560401,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2319,560402,200,,body,0,1.0,GUN|95type|DIALOGUE1,GUN|95type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2320,560403,200,,body,0,1.0,GUN|95type|DIALOGUE2,GUN|95type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2321,560404,200,,body,0,1.0,GUN|95type|DIALOGUE3,GUN|95type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2322,560405,200,,body,0,1.0,GUN|95type|DIALOGUEWEDDING,GUN|95type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2323,560406,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2324,560407,402,,body,0,1.0,GUN|95type|DIALOGUE1,GUN|95type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2325,560408,402,,body,0,1.0,GUN|95type|DIALOGUE2,GUN|95type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2326,560409,402,,body,0,1.0,GUN|95type|DIALOGUE3,GUN|95type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2327,560410,402,,body,0,1.0,GUN|95type|DIALOGUEWEDDING,GUN|95type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2328,560411,1000,,0,0,1.0,GUN|95type|HELLO,GUN|95type|HELLO,,,待机,0,0,0,0,0,,HELLO
2329,560412,1001,,0,0,1.0,GUN|95type|HELLO,GUN|95type|HELLO,,,待机,0,0,0,0,0,,HELLO
2330,560413,200,,body,0,1.0,GUN|95type|VALENTINE,GUN|95type|VALENTINE,,,待机,0,0,0,0,0,,VALENTINE
2331,560414,402,,body,0,1.0,GUN|95type|VALENTINE,GUN|95type|VALENTINE,,,待机,0,0,0,0,0,,VALENTINE
2332,570201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2333,570202,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
2334,570203,102,motions/wait_2.mtn,0,"25,27",0.5,,,,,特殊待机2,1,0,0,0,0,,
2335,570204,200,motions/touch_1.mtn,head,0,1.0,GUN|Type64-AR|DIALOGUE2,GUN|Type64-AR|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
2336,570205,200,motions/touch_2.mtn,head,0,1.0,GUN|Type64-AR|SKILL2,GUN|Type64-AR|SKILL2,,,交互2,1,0,0,0,160,,SKILL2
2337,570206,200,motions/touch_3.mtn,body,0,1.0,GUN|Type64-AR|OPERATIONBEGIN,GUN|Type64-AR|OPERATIONBEGIN,,,交互3,1,0,0,0,0,,OPERATIONBEGIN
2338,570207,200,motions/touch_4.mtn,body,0,1.0,GUN|Type64-AR|DIALOGUE1,GUN|Type64-AR|DIALOGUE1,,,交互4,1,0,0,0,0,,DIALOGUE1
2339,570208,200,motions/touch_5.mtn,leg,0,1.0,GUN|Type64-AR|FIX,GUN|Type64-AR|FIX,,,交互5,1,0,0,0,0,,FIX
2340,570209,200,motions/wedding_touch.mtn,body,0,1.0,GUN|Type64-AR|DIALOGUEWEDDING,GUN|Type64-AR|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
2341,570210,500,motions/wedding.mtn,0,0,1.0,GUN|Type64-AR|SOULCONTRACT,GUN|Type64-AR|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
2342,570211,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
2343,570212,1000,motions/login.mtn,0,0,1.0,GUN|Type64-AR|HELLO,GUN|Type64-AR|HELLO,,,上线响应,1,0,0,0,1000,,HELLO
2344,570213,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2345,570214,402,motions/broken_1.mtn,head,0,1.0,GUN|Type64-AR|DIALOGUE3,GUN|Type64-AR|DIALOGUE3,,,交互1,1,1,0,0,0,,DIALOGUE3
2346,570215,402,motions/broken_2.mtn,body,0,1.0,GUN|Type64-AR|RETREAT,GUN|Type64-AR|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
2347,570216,402,motions/broken_3.mtn,body,0,1.0,GUN|Type64-AR|BREAK,GUN|Type64-AR|BREAK,,,交互3,1,1,0,0,0,,BREAK
2348,570217,402,motions/broken_4.mtn,leg,0,1.0,GUN|Type64-AR|LOADING,GUN|Type64-AR|LOADING,,,交互4,1,1,0,0,0,,LOADING
2349,570218,402,motions/broken_5.mtn,leg,0,1.0,GUN|Type64-AR|COMBINE,GUN|Type64-AR|COMBINE,,,交互5,1,1,0,0,0,,COMBINE
2350,570219,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
2351,570220,1001,motions/login.mtn,0,0,1.0,GUN|Type64-AR|HELLO,GUN|Type64-AR|HELLO,,,上线响应,1,1,0,0,2000,,HELLO
2352,570301,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2353,570302,200,,body,0,1.0,GUN|M1928A1|DIALOGUE1,GUN|M1928A1|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2354,570303,200,,body,0,1.0,GUN|M1928A1|DIALOGUE2,GUN|M1928A1|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2355,570304,200,,body,0,1.0,GUN|M1928A1|DIALOGUE3,GUN|M1928A1|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2356,570305,200,,body,0,1.0,GUN|M1928A1|DIALOGUEWEDDING,GUN|M1928A1|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2357,570306,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2358,570307,402,,body,0,1.0,GUN|M1928A1|DIALOGUE1,GUN|M1928A1|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
2359,570308,402,,body,0,1.0,GUN|M1928A1|DIALOGUE2,GUN|M1928A1|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
2360,570309,402,,body,0,1.0,GUN|M1928A1|DIALOGUE3,GUN|M1928A1|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
2361,570310,402,,body,0,1.0,GUN|M1928A1|DIALOGUEWEDDING,GUN|M1928A1|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
2362,570311,1000,,0,0,1.0,GUN|M1928A1|HELLO,GUN|M1928A1|HELLO,,,待机,0,0,0,0,0,,HELLO
2363,570312,1001,,0,0,1.0,GUN|M1928A1|HELLO,GUN|M1928A1|HELLO,,,待机,0,0,0,0,0,,HELLO
2364,580201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2365,580202,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
2366,580203,102,motions/wait_2.mtn,0,"25,27",0.5,,,,,特殊待机2,1,0,0,0,0,,
2367,580204,200,motions/touch_1.mtn,head,0,1.0,GUN|PA15|DIALOGUE2,GUN|PA15|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
2368,580205,200,motions/touch_2.mtn,head,0,1.0,GUN|PA15|DIALOGUE1,GUN|PA15|DIALOGUE1,,,交互2,1,0,0,0,0,,DIALOGUE1
2369,580206,200,motions/touch_3.mtn,body,0,1.0,GUN|PA15|BUILDOVER,GUN|PA15|BUILDOVER,,,交互3,1,0,0,0,0,,BUILDOVER
2370,580207,200,motions/touch_4.mtn,body,0,1.0,GUN|PA15|FEED,GUN|PA15|FEED,,,交互4,1,0,0,0,0,,FEED
2371,580208,200,motions/touch_5.mtn,leg,0,1.0,GUN|PA15|OPERATIONOVER,GUN|PA15|OPERATIONOVER,,,交互5,1,0,0,0,0,,OPERATIONOVER
2372,580209,200,motions/wedding_touch.mtn,body,0,1.0,GUN|PA15|DIALOGUEWEDDING,GUN|PA15|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
2373,580210,500,motions/wedding.mtn,0,0,1.0,GUN|PA15|SOULCONTRACT,GUN|PA15|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
2374,580211,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
2375,580212,1000,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,上线响应,1,0,0,0,0,,HELLO
2376,580213,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2377,580214,402,motions/broken_1.mtn,head,0,1.0,GUN|PA15|DIALOGUE3,GUN|PA15|DIALOGUE3,,,交互1,1,1,0,0,0,,DIALOGUE3
2378,580215,402,motions/broken_2.mtn,head,0,1.0,GUN|PA15|RETREAT,GUN|PA15|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
2379,580216,402,motions/broken_3.mtn,body,0,1.0,GUN|PA15|BREAK,GUN|PA15|BREAK,,,交互3,1,1,0,0,0,,BREAK
2380,580217,402,motions/broken_4.mtn,body,0,1.0,GUN|PA15|BLACKACTION,GUN|PA15|BLACKACTION,,,交互4,1,1,0,0,0,,BLACKACTION
2381,580218,402,motions/broken_5.mtn,leg,0,1.0,GUN|PA15|FIX,GUN|PA15|FIX,,,交互5,1,1,0,0,0,,FIX
2382,580219,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
2383,580220,1001,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,上线响应,1,1,0,0,530,,HELLO
2384,580501,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2385,580502,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
2386,580503,102,motions/wait_2.mtn,0,"25,27",0.5,,,,,特殊待机2,1,0,0,0,0,,
2387,580504,200,motions/touch_1.mtn,head,0,1.0,GUN|97typeS|DIALOGUE2,GUN|97typeS|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
2388,580505,200,motions/touch_2.mtn,head,0,1.0,GUN|97typeS|DIALOGUE3,GUN|97typeS|DIALOGUE3,,,交互2,1,0,0,0,0,,DIALOGUE3
2389,580506,200,motions/touch_3.mtn,body,0,1.0,GUN|97typeS|TIP,GUN|97typeS|TIP,,,交互3,1,0,0,0,0,,TIP
2390,580507,200,motions/touch_4.mtn,body,0,1.0,GUN|97typeS|DIALOGUE1,GUN|97typeS|DIALOGUE1,,,交互4,1,0,0,0,0,,DIALOGUE1
2391,580508,200,motions/touch_5.mtn,leg,0,1.0,GUN|97typeS|COMBINE,GUN|97typeS|COMBINE,,,交互5,1,0,0,0,0,,COMBINE
2392,580509,200,motions/wedding_touch.mtn,body,0,1.0,GUN|97typeS|DIALOGUEWEDDING,GUN|97typeS|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
2393,580510,500,motions/wedding.mtn,0,0,1.0,GUN|97typeS|SOULCONTRACT,GUN|97typeS|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
2394,580511,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
2395,580512,1000,motions/login.mtn,0,0,1.0,GUN|97typeS|HELLO,GUN|97typeS|HELLO,,,上线响应,1,0,0,0,0,,HELLO
2396,580513,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
2397,580514,402,motions/broken_1.mtn,head,0,1.0,GUN|97typeS|OPERATIONBEGIN,GUN|97typeS|OPERATIONBEGIN,,,交互1,1,1,0,0,0,,OPERATIONBEGIN
2398,580515,402,motions/broken_2.mtn,body,0,1.0,GUN|97typeS|RETREAT,GUN|97typeS|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
2399,580516,402,motions/broken_3.mtn,body,0,1.0,GUN|97typeS|BREAK,GUN|97typeS|BREAK,,,交互3,1,1,0,0,0,,BREAK
2400,580517,402,motions/broken_4.mtn,leg,0,1.0,GUN|97typeS|OPERATIONOVER,GUN|97typeS|OPERATIONOVER,,,交互4,1,1,0,0,0,,OPERATIONOVER
2401,580518,402,motions/broken_5.mtn,leg,0,1.0,GUN|97typeS|FEED,GUN|97typeS|FEED,,,交互5,1,1,0,0,0,,FEED
2402,580519,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
2403,580520,1001,motions/login.mtn,0,0,1.0,GUN|97typeS|HELLO,GUN|97typeS|HELLO,,,上线响应,1,1,0,0,0,,HELLO
2404,590101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
2405,590102,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
2406,590103,102,motions/wait_2.mtn,0,"25,27",0.5,,,,,特殊待机2,1,0,0,0,0,,
2407,590104,200,motions/touch_1.mtn,head,0,1.0,GUN|RPK203_0|DIALOGUE1,GUN|RPK203_0|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
2408,590105,200,motions/touch_2.mtn,head,0,1.0,GUN|RPK203_0|FORMATION,GUN|RPK203_0|FORMATION,,,交互2,1,0,0,0,0,,FORMATION
