,id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,special_daily_quota
1468,10480,8,145,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：竞争者,dailyGiftbag,,0,,1.00,0,0,0,40131,1,100089-1,0,0,1001,,0
1469,10481,8,146,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Px4 风暴,dailyGiftbag,,0,,1.00,0,0,0,40132,1,100089-1,0,0,1001,,0
1470,10482,8,147,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PA-15,dailyGiftbag,,0,,1.00,0,0,0,40133,1,100089-1,0,0,1001,,0
1471,10483,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：CAWS,dailyGiftbag,,0,,1.00,0,0,0,40198,1,100089-1,0,0,1001,,0
1472,10484,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：DP-12,dailyGiftbag,,0,,1.00,0,0,0,40199,1,100089-1,0,0,1001,,0
1473,10485,8,148,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-93,dailyGiftbag,,0,,1.00,0,0,0,40200,1,100089-1,0,0,1001,,0
1474,10486,8,57,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SIG-556,dailyGiftbag,,0,,1.00,0,0,0,40201,1,100089-1,0,0,1001,,0
1475,10487,8,149,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HP-35,dailyGiftbag,,0,,1.00,0,0,0,40245,1,100089-1,0,0,1001,,0
1476,10488,8,59,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-15,dailyGiftbag,,0,,1.00,0,0,0,40246,1,100089-1,0,0,1001,,0
1477,10489,8,58,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：89式自,dailyGiftbag,,0,,1.00,0,0,0,40247,1,100089-1,0,0,1001,,0
1478,10490,8,60,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-阿尔法,dailyGiftbag,,0,,1.00,0,0,0,40248,1,100089-1,0,0,1001,,0
1479,10491,8,28,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ZB-26,dailyGiftbag,,0,,1.00,0,0,0,40249,1,100089-1,0,0,1001,,0
1480,10492,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RPK-16,dailyGiftbag,,0,,1.00,0,0,0,40250,1,100089-1,0,0,1001,,0
1481,10493,8,91,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：VSK-94,dailyGiftbag,,0,,1.00,0,0,0,40290,1,100089-1,0,0,1001,,0
1482,10494,8,61,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S-ACR,dailyGiftbag,,0,,1.00,0,0,0,40291,1,100089-1,0,0,1001,,0
1483,10495,8,7,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：LTLX7000,dailyGiftbag,,0,,1.00,0,0,0,1152,1,100089-1,0,0,1001,,0
1484,10496,8,8,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M6 ASW,dailyGiftbag,,0,,1.00,0,0,0,1153,1,100089-1,0,0,1001,,0
1485,10497,8,92,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SVCh,dailyGiftbag,,0,,1.00,0,0,0,1154,1,100089-1,0,0,1001,,0
1486,10498,8,29,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RPK-203,dailyGiftbag,,0,,1.00,0,0,0,1198,1,100089-1,0,0,1001,,0
1487,10499,8,62,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SIG MCX,dailyGiftbag,,0,,1.00,0,0,0,1199,1,100089-1,0,0,1001,,0
1488,10500,8,93,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：德利尔,dailyGiftbag,,0,,1.00,0,0,0,1200,1,100089-1,0,0,1001,,0
1489,10501,8,300,1866-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：真核面具纪念头像·五周年,dailyGiftbag,,0,,1.00,0,0,0,0,1,100089-1,0,0,1001,,0
1490,10502,8,0,"7-1,41-100",0,0,0,0,0,0,0,562-1,2588,0,0,0,2001,VHS-谐谑天鹅湖,dailyGiftbag,Bumdle_newskin03,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1491,10503,8,0,41-100,0,0,0,0,0,0,0,564-1,1998,0,0,0,2001,SL8-即兴狂想乐,dailyGiftbag,Bumdle_newskin03,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1492,10504,8,0,"7-1,41-50",0,0,0,0,0,0,0,565-1,1888,0,0,0,2001,G36-光辉守望者,dailyGiftbag,Bumdle_newskin03,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1493,10505,8,0,"7-1,41-100",0,0,0,0,0,0,0,560-1,2588,0,0,0,2001,M200-庄严行进,dailyGiftbag,Bumdle_newskin03,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1494,10506,8,0,"7-1,41-100",0,0,0,0,0,0,0,5803-1,2588,0,0,0,2001,M82A1-来自闇冥,dailyGiftbag,Bumdle_newskin08,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1495,10507,8,0,,0,9000,0,0,0,0,0,,480,0,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1496,10508,8,0,,0,0,9000,0,0,0,0,,480,0,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1497,10509,8,0,,0,0,0,9000,0,0,0,,480,0,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1498,10510,8,0,,0,0,0,0,3000,0,0,,480,0,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1499,10511,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,0,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
1500,10512,8,0,"15-200,46-60,506-200,9-20",0,0,0,0,0,0,0,,198,0,0,0,2020,重装补给礼包,dailyGiftbag,Bumdle_jyuusou,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1501,10513,8,0,"7-1,41-100",0,0,0,0,0,0,0,5804-1,2588,0,0,0,2001,VSK-94-银湾流转夜,dailyGiftbag,Bumdle_newskin08,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1502,10514,8,0,"506-100,605-1,516-200",0,0,0,0,0,0,0,,158,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_swallow,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
1503,10515,8,0,"8-1,7-1,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,6月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1504,10516,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1505,10517,8,21,,0,0,0,0,0,0,0,6107-1,0,0,0,0,2001,装扮：V-PM5-飞翔海星,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-150,0,0,1004,,0
1506,10518,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：蔚蓝边际,dailyGiftbag,,0,,1.00,0,0,0,1228,1,100097-100,0,0,1004,,0
1507,10519,8,23,1900-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片：浴光沐影,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-50,0,0,1004,,0
1508,10520,8,24,1889-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：捩浪人,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-30,0,0,1004,,0
1509,10521,8,25,1890-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：来自深海,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-30,0,0,1004,,0
1510,10522,8,26,1891-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：影后,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-30,0,0,1004,,0
1511,10523,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：液压系统后托,dailyGiftbag,,0,,1.00,0,0,0,1239,1,100097-80,0,0,1004,,0
1512,10524,8,28,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,采购币,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-3,0,0,1004,,0
1513,10525,8,29,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2070,作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-2,0,0,1004,,0
1514,10526,8,30,46-1,0,0,0,0,0,0,0,,0,0,0,0,2070,特种作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-2,0,0,1004,,0
1515,10527,8,31,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2070,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100097-2,0,0,1004,,0
1516,10528,8,11,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:CF05,dailyGiftbag,,0,,1.00,0,0,0,40231,1,100095-400,0,0,1003,,0
1517,10529,8,12,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:M82,dailyGiftbag,,0,,1.00,0,0,0,40230,1,100095-400,0,0,1003,,0
1518,10530,8,13,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:JS9,dailyGiftbag,,0,,1.00,0,0,0,40227,1,100096-500,0,0,1003,,0
1519,10531,8,14,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:卢萨,dailyGiftbag,,0,,1.00,0,0,0,1227,1,100096-500,0,0,1003,,0
1520,10532,8,15,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100095-5,0,0,1003,,0
1521,10533,8,16,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100096-5,0,0,1003,,0
1522,10534,8,0,"7-1,41-100",0,0,0,0,0,0,0,5902-1,2588,0,0,0,2001,卢萨儿童节装扮礼包,dailyGiftbag,Bumdle_newskin05,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1523,10535,8,0,"7-1,41-50",0,0,0,0,0,0,0,5906-1,1888,0,0,0,2001,AK5儿童节装扮礼包,dailyGiftbag,Bumdle_newskin05,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1524,10536,8,0,41-50,0,0,0,0,0,0,0,5908-1,999,0,0,0,2001,wz.29儿童节装扮礼包,dailyGiftbag,Bumdle_newskin05,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1525,10537,8,0,"506-200,44-200",0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_indigo,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
1526,10538,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,7月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1527,10539,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：邪神酱,dailyGiftbag,,0,,1.00,0,0,0,7079,1,100100-120,0,0,1004,,0
1528,10540,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：花园百合铃,dailyGiftbag,,0,,1.00,0,0,0,7080,1,100100-120,0,0,1004,,0
1529,10541,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：奇迹咖喱勺,dailyGiftbag,,0,,1.00,0,0,0,7081,1,100100-70,0,0,1004,,0
1530,10542,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：魔导书下卷,dailyGiftbag,,0,,1.00,0,0,0,7082,1,100100-70,0,0,1004,,0
1531,10543,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：纸袋头盔,dailyGiftbag,,0,,1.00,0,0,0,7083,1,100100-70,0,0,1004,,0
1532,10544,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：摇摆魔铃,dailyGiftbag,,0,,1.00,0,0,0,7084,1,100100-70,0,0,1004,,0
1533,10545,8,7,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：美梦多纳滋,dailyGiftbag,,0,,1.00,0,0,0,7085,1,100100-70,0,0,1004,,0
1534,10546,8,8,1914-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片背景：温情四叠半,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-40,0,0,1004,,0
1535,10547,8,9,1915-1,0,0,0,0,0,0,0,,0,0,0,0,2001,基地背景：梦始之地,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-70,0,0,1004,,0
1536,10548,8,10,1916-1,0,0,0,0,0,0,0,,0,0,0,0,2001,基地背景：约定的饭店梦,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-70,0,0,1004,,0
1537,10549,8,11,1906-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：一瞥知其心,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-20,0,0,1004,,0
1538,10550,8,12,1907-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：一筷尝冷暖,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-20,0,0,1004,,0
1539,10551,8,13,1908-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：一嗅思挚友,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-20,0,0,1004,,0
1540,10552,8,14,1911-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：恶魔的呼唤,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-20,0,0,1004,,0
1541,10553,8,15,,0,0,0,0,0,0,0,,0,0,0,0,2002,妖精：浩二,dailyGiftbag,,0,,1.00,0,0,0,7091,1,100100-70,0,0,1004,,0
1542,10554,8,16,,0,0,0,0,0,0,0,,0,0,0,0,2001,宠物：单眼仔,dailyGiftbag,,0,,1.00,0,0,0,7086,1,100100-60,0,0,1004,,0
1543,10555,8,17,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：邪神画像,dailyGiftbag,,0,,1.00,0,0,0,7087,1,100100-60,0,0,1004,,0
1544,10556,8,18,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：基本款魔毯,dailyGiftbag,,0,,1.00,0,0,0,7088,1,100100-60,0,0,1004,,0
1545,10557,8,19,,0,0,0,0,0,0,0,200006-1,0,0,0,0,2010,撒旦之泪,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-2,0,0,1004,,0
1546,10558,8,20,,0,0,0,0,0,0,0,100008-1,0,0,0,0,2010,伊甸苹果,dailyGiftbag,,0,,1.00,0,0,0,0,1,100100-2,0,0,1004,,0
1547,10559,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形:美杜莎,dailyGiftbag,,0,,1.00,0,0,0,7089,1,100099-500,0,0,1002,,0
1548,10560,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形:米诺斯,dailyGiftbag,,0,,1.00,0,0,0,7090,1,100099-500,0,0,1002,,0
1549,10561,8,23,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:Five-seveN,dailyGiftbag,,0,,1.00,0,0,0,259,1,100099-500,0,0,1002,,0
1550,10562,8,24,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:JS05,dailyGiftbag,,0,,1.00,0,0,0,268,1,100099-500,0,0,1002,,0
1551,10563,8,25,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:ART556,dailyGiftbag,,0,,1.00,0,0,0,514,1,100099-500,0,0,1002,,0
1552,10564,8,26,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:UKM-2000,dailyGiftbag,,0,,1.00,0,0,0,649,1,100098-400,0,0,1002,,0
1553,10565,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:沙漠之鹰,dailyGiftbag,,0,,1.00,0,0,0,40225,1,100099-500,0,0,1002,,0
1554,10566,8,28,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100098-5,0,0,1002,,0
1555,10567,8,29,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100099-5,0,0,1002,,0
1556,10568,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1557,10569,8,0,"7-1,41-50",0,0,0,0,0,0,0,6105-1,1888,0,0,0,2001,PPD-40-樱桃色珊瑚,dailyGiftbag,Bumdle_newskin04,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1558,10570,8,0,41-50,0,0,0,0,0,0,0,6108-1,999,0,0,0,2001,QSB-91-浮水薄荷茶,dailyGiftbag,Bumdle_newskin04,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1559,10571,8,0,,0,0,0,0,0,0,0,567-1,1280,0,0,1,2001,邪神酱-墨鸽爵士,dailyGiftbag,Bumdle_newskin0723,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1560,10572,8,0,,0,0,0,0,0,0,0,568-1,1280,0,0,1,2001,花园百合铃-恶魔在身边,dailyGiftbag,Bumdle_newskin0722,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1561,10573,8,0,,0,0,0,0,0,0,0,569-1,1280,0,0,1,2001,美杜莎-浓情生巧职人,dailyGiftbag,Bumdle_newskin0723,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1562,10574,8,0,,0,0,0,0,0,0,0,570-1,1280,0,0,1,2001,佩可拉-打工吧！天使大人,dailyGiftbag,Bumdle_newskin0722,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1563,10575,8,0,,0,0,0,0,0,0,0,571-1,1280,0,0,1,2001,米诺斯-湖畔对饮夜,dailyGiftbag,Bumdle_newskin0723,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
1564,10576,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1565,10577,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,1249,0,0,0,0,3002,,0
1566,10578,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,8月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1567,10579,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1568,10580,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2005,七夕特惠礼包,dailyGiftbag,Bumdle_qixi_lover,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
1569,10581,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：KH2002,dailyGiftbag,,0,,1.00,0,0,0,1287,1,100103-500,0,0,1003,,0
1570,10582,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FARA 83,dailyGiftbag,,0,,1.00,0,0,0,1288,1,100102-400,0,0,1003,,0
1571,10583,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SPP-1,dailyGiftbag,,0,,1.00,0,0,0,40076,1,100102-400,0,0,1003,,0
1572,10584,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PM1910,dailyGiftbag,,0,,1.00,0,0,0,1289,1,100102-400,0,0,1003,,0
1573,10585,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：VHS,dailyGiftbag,,0,,1.00,0,0,0,1290,1,100103-500,0,0,1003,,0
1574,10586,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：R5,dailyGiftbag,,0,,1.00,0,0,0,696,1,100103-500,0,0,1003,,0
1575,10587,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：R93,dailyGiftbag,,0,,1.00,0,0,0,548,1,100103-500,0,0,1003,,0
1576,10588,8,7,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ACR,dailyGiftbag,,0,,1.00,0,0,0,40148,1,100103-500,0,0,1003,,0
1577,10589,8,8,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100102-5,0,0,1003,,0
1578,10590,8,9,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100103-5,0,0,1003,,0
1579,10591,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：KSG,dailyGiftbag,,0,,1.00,0,0,0,40081,1,100104-1,0,0,1001,,0
1580,10592,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：塞伽12型,dailyGiftbag,,0,,1.00,0,0,0,40082,1,100104-1,0,0,1001,,0
1581,10593,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AA-12,dailyGiftbag,,0,,1.00,0,0,0,40083,1,100104-1,0,0,1001,,0
1582,10594,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FP-6,dailyGiftbag,,0,,1.00,0,0,0,40084,1,100104-1,0,0,1001,,0
1583,10595,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S.A.T.8,dailyGiftbag,,0,,1.00,0,0,0,40085,1,100104-1,0,0,1001,,0
1584,10596,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG5,dailyGiftbag,,0,,1.00,0,0,0,40086,1,100104-1,0,0,1001,,0
1585,10597,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：内格夫,dailyGiftbag,,0,,1.00,0,0,0,40087,1,100104-1,0,0,1001,,0
1586,10598,8,23,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG4,dailyGiftbag,,0,,1.00,0,0,0,40088,1,100104-1,0,0,1001,,0
1587,10599,8,24,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PKP,dailyGiftbag,,0,,1.00,0,0,0,40089,1,100104-1,0,0,1001,,0
1588,10600,8,25,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：88式,dailyGiftbag,,0,,1.00,0,0,0,40090,1,100104-1,0,0,1001,,0
1589,10601,8,26,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG36,dailyGiftbag,,0,,1.00,0,0,0,40091,1,100104-1,0,0,1001,,0
1590,10602,8,41,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G41,dailyGiftbag,,0,,1.00,0,0,0,40092,1,100104-1,0,0,1001,,0
1591,10603,8,42,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HK416,dailyGiftbag,,0,,1.00,0,0,0,40093,1,100104-1,0,0,1001,,0
1592,10604,8,43,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FAL,dailyGiftbag,,0,,1.00,0,0,0,40094,1,100104-1,0,0,1001,,0
1593,10605,8,44,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G11,dailyGiftbag,,0,,1.00,0,0,0,40095,1,100104-1,0,0,1001,,0
1594,10606,8,45,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：95式,dailyGiftbag,,0,,1.00,0,0,0,40096,1,100104-1,0,0,1001,,0
1595,10607,8,46,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：97式,dailyGiftbag,,0,,1.00,0,0,0,40097,1,100104-1,0,0,1001,,0
1596,10608,8,47,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RFB,dailyGiftbag,,0,,1.00,0,0,0,40098,1,100104-1,0,0,1001,,0
1597,10609,8,48,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：T91,dailyGiftbag,,0,,1.00,0,0,0,40099,1,100104-1,0,0,1001,,0
1598,10610,8,49,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K2,dailyGiftbag,,0,,1.00,0,0,0,40100,1,100104-1,0,0,1001,,0
1599,10611,8,50,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Zas M21,dailyGiftbag,,0,,1.00,0,0,0,40101,1,100104-1,0,0,1001,,0
1600,10612,8,51,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-12,dailyGiftbag,,0,,1.00,0,0,0,40102,1,100104-1,0,0,1001,,0
1601,10613,8,52,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AN-94,dailyGiftbag,,0,,1.00,0,0,0,40103,1,100104-1,0,0,1001,,0
1602,10614,8,53,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MDR,dailyGiftbag,,0,,1.00,0,0,0,40104,1,100104-1,0,0,1001,,0
1603,10615,8,54,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K11,dailyGiftbag,,0,,1.00,0,0,0,40105,1,100104-1,0,0,1001,,0
1604,10616,8,55,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：64式自,dailyGiftbag,,0,,1.00,0,0,0,40106,1,100104-1,0,0,1001,,0
1605,10617,8,56,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ADS,dailyGiftbag,,0,,1.00,0,0,0,40177,1,100104-1,0,0,1001,,0
1606,10618,8,81,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Kar98k,dailyGiftbag,,0,,1.00,0,0,0,40107,1,100104-1,0,0,1001,,0
1607,10619,8,82,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：WA2000,dailyGiftbag,,0,,1.00,0,0,0,40108,1,100104-1,0,0,1001,,0
1608,10620,8,83,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：李-恩菲尔德,dailyGiftbag,,0,,1.00,0,0,0,40109,1,100104-1,0,0,1001,,0
1609,10621,8,84,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NTW-20,dailyGiftbag,,0,,1.00,0,0,0,40110,1,100104-1,0,0,1001,,0
1610,10622,8,85,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M99,dailyGiftbag,,0,,1.00,0,0,0,40111,1,100104-1,0,0,1001,,0
1611,10623,8,86,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：IWS 2000,dailyGiftbag,,0,,1.00,0,0,0,40112,1,100104-1,0,0,1001,,0
1612,10624,8,87,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M1891,dailyGiftbag,,0,,1.00,0,0,0,40113,1,100104-1,0,0,1001,,0
1613,10625,8,88,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M91/38,dailyGiftbag,,0,,1.00,0,0,0,40114,1,100104-1,0,0,1001,,0
