,id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
4220,40070,<异构体>混沌落幕积分榜21%~30%奖励,0,5000,5000,5000,5000,0,100,0,0,,,,,132,,0,,0,,0,21-0,,
4221,40071,<异构体>混沌落幕积分榜31%~40%奖励,0,4000,4000,4000,4000,0,80,0,0,,,,,132,,0,,0,,0,,,
4222,40072,<异构体>混沌落幕积分榜41%~50%奖励,0,3000,3000,3000,3000,0,50,0,0,,,,,132,,0,,0,,0,,,
4223,40073,<异构体>混沌落幕积分榜51%~100%奖励,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,,0,,0,,,
4224,40074,<异构体>混沌落幕积分榜300000积分奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,21-0,,
4225,40075,战术人形：雷电,0,0,0,0,0,0,0,0,202,,,,,,,0,战术人形：雷电,0,,0,,,
4226,40076,战术人形：SPP-1,0,0,0,0,0,0,0,0,98,,,,,,,0,战术人形：SPP-1,0,,0,,,
4227,40077,战术人形：SRS,0,0,0,0,0,0,0,0,211,,,,,,,0,战术人形：SRS,0,,0,,,
4228,40078,战术人形：AUG,0,0,0,0,0,0,0,0,73,,,,,,,0,战术人形：AUG,0,,0,,,
4229,40079,战术人形：DSR-50,0,0,0,0,0,0,0,0,179,,,,,,,0,战术人形：DSR-50,0,,0,,,
4230,40080,战术人形：KLIN,0,0,0,0,0,0,0,0,177,,,,,,,0,战术人形：KLIN,0,,0,,,
4231,40081,战术人形：KSG,0,0,0,0,0,0,0,0,157,,,,,,,0,,0,,0,,,
4232,40082,战术人形：塞伽12型,0,0,0,0,0,0,0,0,160,,,,,,,0,,0,,0,,,
4233,40083,战术人形：AA-12,0,0,0,0,0,0,0,0,163,,,,,,,0,,0,,0,,,
4234,40084,战术人形：FP-6,0,0,0,0,0,0,0,0,164,,,,,,,0,,0,,0,,,
4235,40085,战术人形：S.A.T.8,0,0,0,0,0,0,0,0,188,,,,,,,0,,0,,0,,,
4236,40086,战术人形：MG5,0,0,0,0,0,0,0,0,109,,,,,,,0,,0,,0,,,
4237,40087,战术人形：内格夫,0,0,0,0,0,0,0,0,112,,,,,,,0,,0,,0,,,
4238,40088,战术人形：MG4,0,0,0,0,0,0,0,0,125,,,,,,,0,,0,,0,,,
4239,40089,战术人形：PKP,0,0,0,0,0,0,0,0,173,,,,,,,0,,0,,0,,,
4240,40090,战术人形：88式,0,0,0,0,0,0,0,0,238,,,,,,,0,,0,,0,,,
4241,40091,战术人形：MG36,0,0,0,0,0,0,0,0,263,,,,,,,0,,0,,0,,,
4242,40092,战术人形：G41,0,0,0,0,0,0,0,0,62,,,,,,,0,,0,,0,,,
4243,40093,战术人形：HK416,0,0,0,0,0,0,0,0,65,,,,,,,0,,0,,0,,,
4244,40094,战术人形：FAL,0,0,0,0,0,0,0,0,106,,,,,,,0,,0,,0,,,
4245,40095,战术人形：G11,0,0,0,0,0,0,0,0,122,,,,,,,0,,0,,0,,,
4246,40096,战术人形：95式,0,0,0,0,0,0,0,0,129,,,,,,,0,,0,,0,,,
4247,40097,战术人形：97式,0,0,0,0,0,0,0,0,130,,,,,,,0,,0,,0,,,
4248,40098,战术人形：RFB,0,0,0,0,0,0,0,0,172,,,,,,,0,,0,,0,,,
4249,40099,战术人形：T91,0,0,0,0,0,0,0,0,181,,,,,,,0,,0,,0,,,
4250,40100,战术人形：K2,0,0,0,0,0,0,0,0,194,,,,,,,0,,0,,0,,,
4251,40101,战术人形：Zas M21,0,0,0,0,0,0,0,0,196,,,,,,,0,,0,,0,,,
4252,40102,战术人形：AK-12,0,0,0,0,0,0,0,0,206,,,,,,,0,,0,,0,,,
4253,40103,战术人形：AN-94,0,0,0,0,0,0,0,0,205,,,,,,,0,,0,,0,,,
4254,40104,战术人形：MDR,0,0,0,0,0,0,0,0,215,,,,,,,0,,0,,0,,,
4255,40105,战术人形：K11,0,0,0,0,0,0,0,0,236,,,,,,,0,,0,,0,,,
4256,40106,战术人形：64式自,0,0,0,0,0,0,0,0,243,,,,,,,0,,0,,0,,,
4257,40107,战术人形：Kar98k,0,0,0,0,0,0,0,0,46,,,,,,,0,,0,,0,,,
4258,40108,战术人形：WA2000,0,0,0,0,0,0,0,0,48,,,,,,,0,,0,,0,,,
4259,40109,战术人形：李-恩菲尔德,0,0,0,0,0,0,0,0,50,,,,,,,0,,0,,0,,,
4260,40110,战术人形：NTW-20,0,0,0,0,0,0,0,0,53,,,,,,,0,,0,,0,,,
4261,40111,战术人形：M99,0,0,0,0,0,0,0,0,128,,,,,,,0,,0,,0,,,
4262,40112,战术人形：IWS 2000,0,0,0,0,0,0,0,0,148,,,,,,,0,,0,,0,,,
4263,40113,战术人形：卡尔卡诺M1891,0,0,0,0,0,0,0,0,197,,,,,,,0,,0,,0,,,
4264,40114,战术人形：卡尔卡诺M91/38,0,0,0,0,0,0,0,0,198,,,,,,,0,,0,,0,,,
4265,40115,战术人形：M200,0,0,0,0,0,0,0,0,257,,,,,,,0,,0,,0,,,
4266,40116,战术人形：QBU-88,0,0,0,0,0,0,0,0,261,,,,,,,0,,0,,0,,,
4267,40117,战术人形：汤姆森,0,0,0,0,0,0,0,0,16,,,,,,,0,,0,,0,,,
4268,40118,战术人形：维克托,0,0,0,0,0,0,0,0,20,,,,,,,0,,0,,0,,,
4269,40119,战术人形：G36C,0,0,0,0,0,0,0,0,104,,,,,,,0,,0,,0,,,
4270,40120,战术人形：索米,0,0,0,0,0,0,0,0,115,,,,,,,0,,0,,0,,,
4271,40121,战术人形：79式,0,0,0,0,0,0,0,0,127,,,,,,,0,,0,,0,,,
4272,40122,战术人形：SR-3MP,0,0,0,0,0,0,0,0,135,,,,,,,0,,0,,0,,,
4273,40123,战术人形：C-MS,0,0,0,0,0,0,0,0,213,,,,,,,0,,0,,0,,,
4274,40124,战术人形：樱花,0,0,0,0,0,0,0,0,228,,,,,,,0,,0,,0,,,
4275,40125,战术人形：P90,0,0,0,0,0,0,0,0,245,,,,,,,0,,0,,0,,,
4276,40126,战术人形：MP7,0,0,0,0,0,0,0,0,28,,,,,,,0,,0,,0,,,
4277,40127,战术人形：灰熊MkⅤ,0,0,0,0,0,0,0,0,96,,,,,,,0,,0,,0,,,
4278,40128,战术人形：M950A,0,0,0,0,0,0,0,0,97,,,,,,,0,,0,,0,,,
4279,40129,战术人形：维尔德MkⅡ,0,0,0,0,0,0,0,0,114,,,,,,,0,,0,,0,,,
4280,40130,战术人形：NZ75,0,0,0,0,0,0,0,0,126,,,,,,,0,,0,,0,,,
4281,40131,战术人形：竞争者,0,0,0,0,0,0,0,0,183,,,,,,,0,,0,,0,,,
4282,40132,战术人形：Px4 风暴,0,0,0,0,0,0,0,0,233,,,,,,,0,,0,,0,,,
4283,40133,战术人形：PA-15,0,0,0,0,0,0,0,0,260,,,,,,,0,,0,,0,,,
4284,40134,物资箱-6,0,0,0,0,0,0,0,0,0,,100023-6,,,,,0,,0,,0,,,
4285,40135,物资箱-8,0,0,0,0,0,0,0,0,0,,100023-8,,,,,0,,0,,0,,,
4286,40136,物资箱-10,0,0,0,0,0,0,0,0,0,,100023-10,,,,,0,,0,,0,,,
4287,40137,物资箱-12,0,0,0,0,0,0,0,0,0,,100023-12,,,,,0,,0,,0,,,
4288,40138,物资箱-15,0,0,0,0,0,0,0,0,0,,100023-15,,,,,0,,0,,0,,,
4289,40139,物资箱-6,0,0,0,0,0,0,0,0,,,9003-6,,,,,0,,0,,0,,,
4290,40140,物资箱-8,0,0,0,0,0,0,0,0,,,9003-8,,,,,0,,0,,0,,,
4291,40141,物资箱-10,0,0,0,0,0,0,0,0,,,9003-10,,,,,0,,0,,0,,,
4292,40142,物资箱-12,0,0,0,0,0,0,0,0,,,9003-12,,,,,0,,0,,0,,,
4293,40143,物资箱-15,0,0,0,0,0,0,0,0,,,9003-15,,,,,0,,0,,0,,,
4294,40144,家具：倒悬命运,0,0,0,0,0,0,0,0,,,,2043,,,,0,,0,,0,,,
4295,40145,家具：拟生树海,0,0,0,0,0,0,0,0,,,,2044,,,,0,,0,,0,,,
4296,40146,家具：须臾静夜,0,0,0,0,0,0,0,0,,,,2045,,,,0,,0,,0,,,
4297,40147,家具：幻影地板,0,0,0,0,0,0,0,0,,,,2046,,,,0,,0,,0,,,
4298,40148,战术人形：ACR,0,0,0,0,0,0,0,0,274,,,,,,,0,,0,,0,,,
4299,40149,战术人形：FP-6,0,0,0,0,0,0,0,0,164,,,,,,,0,,0,,0,,,
4300,40150,战术人形：RFB,0,0,0,0,0,0,0,0,172,,,,,,,0,,0,,0,,,
4301,40151,战术人形：PA-15,0,0,0,0,0,0,0,0,260,,,,,,,0,,0,,0,,,
4302,40152,战术人形：卡尔卡诺M1891,0,0,0,0,0,0,0,0,197,,,,,,,0,,0,,0,,,
4303,40153,战术人形：卡尔卡诺M91/38,0,0,0,0,0,0,0,0,198,,,,,,,0,,0,,0,,,
4304,40154,通用配件*6,0,0,0,0,0,0,0,0,,,50-6,,,,,0,,0,,0,,,
4305,40155,通用配件*8,0,0,0,0,0,0,0,0,,,50-8,,,,,0,,0,,0,,,
4306,40156,通用配件*10,0,0,0,0,0,0,0,0,,,50-10,,,,,0,,0,,0,,,
4307,40157,<裂变链接>终焉花海积分榜冠军奖励,0,30000,30000,30000,30000,0,2019,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4308,40158,<裂变链接>终焉花海积分榜亚军奖励,0,28000,28000,28000,28000,0,1800,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4309,40159,<裂变链接>终焉花海积分榜季军奖励,0,26000,26000,26000,26000,0,1600,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4310,40160,<裂变链接>终焉花海积分榜第4名奖励,0,24000,24000,24000,24000,0,1400,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4311,40161,<裂变链接>终焉花海积分榜第5名奖励,0,22000,22000,22000,22000,0,1200,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4312,40162,<裂变链接>终焉花海积分榜第6名奖励,0,20000,20000,20000,20000,0,1000,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4313,40163,<裂变链接>终焉花海积分榜第7名奖励,0,18000,18000,18000,18000,0,900,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4314,40164,<裂变链接>终焉花海积分榜第8名奖励,0,16000,16000,16000,16000,0,800,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4315,40165,<裂变链接>终焉花海积分榜第9名奖励,0,14000,14000,14000,14000,0,700,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4316,40166,<裂变链接>终焉花海积分榜第10名奖励,0,12000,12000,12000,12000,0,600,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4317,40167,<裂变链接>终焉花海积分榜第11~100名奖励,0,10000,10000,10000,10000,0,500,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4318,40168,<裂变链接>终焉花海积分榜1%~5%奖励,0,9000,9000,9000,9000,0,400,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4319,40169,<裂变链接>终焉花海积分榜6%~10%奖励,0,8000,8000,8000,8000,0,300,0,0,,,,,160,,0,,0,,0,"22-910122,22-0",,1510
4320,40170,<裂变链接>终焉花海积分榜11%~15%奖励,0,7000,7000,7000,7000,0,200,0,0,,,,,160,,0,,0,,0,22-0,,
4321,40171,<裂变链接>终焉花海积分榜16%~20%奖励,0,6000,6000,6000,6000,0,150,0,0,,,,,160,,0,,0,,0,22-0,,
4322,40172,<裂变链接>终焉花海积分榜21%~30%奖励,0,5000,5000,5000,5000,0,100,0,0,,,,,160,,0,,0,,0,22-0,,
4323,40173,<裂变链接>终焉花海积分榜31%~40%奖励,0,4000,4000,4000,4000,0,80,0,0,,,,,160,,0,,0,,0,,,
4324,40174,<裂变链接>终焉花海积分榜41%~50%奖励,0,3000,3000,3000,3000,0,50,0,0,,,,,160,,0,,0,,0,,,
4325,40175,<裂变链接>终焉花海积分榜51%~100%奖励,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,,0,,0,,,
4326,40176,<裂变链接>终焉花海积分榜500000积分奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,22-0,,
4327,40177,战术人形：ADS,0,0,0,0,0,0,0,0,214,,,,,,,0,,0,,0,,,
4328,40178,<偏振光>谜境守卫积分榜冠军奖励,0,30000,30000,30000,30000,0,2020,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4329,40179,<偏振光>谜境守卫积分榜亚军奖励,0,28000,28000,28000,28000,0,1800,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4330,40180,<偏振光>谜境守卫积分榜季军奖励,0,26000,26000,26000,26000,0,1600,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4331,40181,<偏振光>谜境守卫积分榜第4名奖励,0,24000,24000,24000,24000,0,1400,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4332,40182,<偏振光>谜境守卫积分榜第5名奖励,0,22000,22000,22000,22000,0,1200,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4333,40183,<偏振光>谜境守卫积分榜第6名奖励,0,20000,20000,20000,20000,0,1000,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4334,40184,<偏振光>谜境守卫积分榜第7名奖励,0,18000,18000,18000,18000,0,900,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4335,40185,<偏振光>谜境守卫积分榜第8名奖励,0,16000,16000,16000,16000,0,800,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4336,40186,<偏振光>谜境守卫积分榜第9名奖励,0,14000,14000,14000,14000,0,700,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4337,40187,<偏振光>谜境守卫积分榜第10名奖励,0,12000,12000,12000,12000,0,600,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4338,40188,<偏振光>谜境守卫积分榜第11~100名奖励,0,10000,10000,10000,10000,0,500,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4339,40189,<偏振光>谜境守卫积分榜1%~5%奖励,0,9000,9000,9000,9000,0,400,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4340,40190,<偏振光>谜境守卫积分榜6%~10%奖励,0,8000,8000,8000,8000,0,300,0,0,,,,,174,,0,,0,,0,"27-0,27-910124",,2010
4341,40191,<偏振光>谜境守卫积分榜11%~15%奖励,0,7000,7000,7000,7000,0,200,0,0,,,,,174,,0,,0,,0,27-0,,
4342,40192,<偏振光>谜境守卫积分榜16%~20%奖励,0,6000,6000,6000,6000,0,150,0,0,,,,,174,,0,,0,,0,27-0,,
4343,40193,<偏振光>谜境守卫积分榜21%~30%奖励,0,5000,5000,5000,5000,0,100,0,0,,,,,174,,0,,0,,0,27-0,,
4344,40194,<偏振光>谜境守卫积分榜31%~40%奖励,0,4000,4000,4000,4000,0,80,0,0,,,,,174,,0,,0,,0,,,
4345,40195,<偏振光>谜境守卫积分榜41%~50%奖励,0,3000,3000,3000,3000,0,50,0,0,,,,,174,,0,,0,,0,,,
4346,40196,<偏振光>谜境守卫积分榜51%~100%奖励,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,,0,,0,,,
4347,40197,<偏振光>谜境守卫积分榜400000积分奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,27-0,,
4348,40198,战术人形：CAWS,0,0,0,0,0,0,0,0,281,,,,,,,0,,0,,0,,,
4349,40199,战术人形：DP-12,0,0,0,0,0,0,0,0,282,,,,,,,0,,0,,0,,,
4350,40200,战术人形：C-93,0,0,0,0,0,0,0,0,285,,,,,,,0,,0,,0,,,
4351,40201,战术人形：SIG-556,0,0,0,0,0,0,0,0,287,,,,,,,0,,0,,0,,,
4352,40202,家具：洪爆安全阀,0,0,0,0,0,0,0,0,0,,,1927,,,,0,,0,,0,,,
4353,40203,家具：EMP运输箱,0,0,0,0,0,0,0,0,0,,,1928,,,,0,,0,,0,,,
4354,40204,家具：归神遗座,0,0,0,0,0,0,0,0,0,,,1929,,,,0,,0,,0,,,
4355,40205,战术人形：SL8,0,0,0,0,0,0,0,0,296,,,,,,,0,,0,,0,,,
4356,40206,家具：盗火者展柜,0,0,0,0,0,0,0,0,0,,,1930,,,,0,,0,,0,,,
4357,40207,偏振光物资箱*6,0,0,0,0,0,0,0,0,0,,9004-6,,,,,0,,0,,0,,,
4358,40208,偏振光物资箱*8,0,0,0,0,0,0,0,0,0,,9004-8,,,,,0,,0,,0,,,
4359,40209,偏振光物资箱*10,0,0,0,0,0,0,0,0,0,,9004-10,,,,,0,,0,,0,,,
4360,40210,偏振光物资箱*12,0,0,0,0,0,0,0,0,0,,9004-12,,,,,0,,0,,0,,,
4361,40211,打捞保底A,0,0,0,0,0,0,0,0,0,,100030-1,,,,,0,,0,,0,,,
4362,40212,打捞保底A*2,0,0,0,0,0,0,0,0,0,,100030-2,,,,,0,,0,,0,,,
4363,40213,打捞保底B,0,0,0,0,0,0,0,0,0,,100031-1,,,,,0,,0,,0,,,
4364,40214,打捞保底B*2,0,0,0,0,0,0,0,0,0,,100031-2,,,,,0,,0,,0,,,
4365,40215,偏振光物资箱*6+打捞保底A,0,0,0,0,0,0,0,0,0,,"100030-1,9004-6",,,,,0,,0,,0,,,
4366,40216,偏振光物资箱*6+打捞保底B,0,0,0,0,0,0,0,0,0,,"100031-1,9004-6",,,,,0,,0,,0,,,
4367,40217,偏振光物资箱*8+打捞保底A,0,0,0,0,0,0,0,0,0,,"100030-1,9004-8",,,,,0,,0,,0,,,
4368,40218,偏振光物资箱*8+打捞保底B,0,0,0,0,0,0,0,0,0,,"100031-1,9004-8",,,,,0,,0,,0,,,
4369,40219,偏振光物资箱*10+打捞保底A*2,0,0,0,0,0,0,0,0,0,,"100030-2,9004-10",,,,,0,,0,,0,,,
4370,40220,偏振光物资箱*10+打捞保底B*2,0,0,0,0,0,0,0,0,0,,"100031-2,9004-10",,,,,0,,0,,0,,,
4371,40221,偏振光物资箱*12+打捞保底A*2,0,0,0,0,0,0,0,0,0,,"100030-2,9004-12",,,,,0,,0,,0,,,
4372,40222,偏振光物资箱*12+打捞保底B*2,0,0,0,0,0,0,0,0,0,,"100031-2,9004-12",,,,,0,,0,,0,,,
4373,40223,战术人形:X95,0,0,0,0,0,0,0,0,251,,,,,,,0,,0,,0,,,
4374,40224,战术人形:ACR,0,0,0,0,0,0,0,0,274,,,,,,,0,,0,,0,,,
4375,40225,战术人形:沙漠之鹰,0,0,0,0,0,0,0,0,272,,,,,,,0,,0,,0,,,
4376,40226,战术人形:Kord,0,0,0,0,0,0,0,0,276,,,,,,,0,,0,,0,,,
4377,40227,战术人形:JS 9,0,0,0,0,0,0,0,0,234,,,,,,,0,,0,,0,,,
4378,40228,战术人形:M1895 CB,0,0,0,0,0,0,0,0,275,,,,,,,0,,0,,0,,,
4379,40229,战术人形:SPP-1,0,0,0,0,0,0,0,0,98,,,,,,,0,,0,,0,,,
4380,40230,战术人形:M82,0,0,0,0,0,0,0,0,297,,,,,,,0,,0,,0,,,
4381,40231,战术人形:CF05,0,0,0,0,0,0,0,0,295,,,,,,,0,,0,,0,,,
4382,40232,战术人形:T-CMS,0,0,0,0,0,0,0,0,268,,,,,,,0,,0,,0,,,
4383,40233,战术人形:K3,0,0,0,0,0,0,0,0,271,,,,,,,0,,0,,0,,,
4384,40234,战术人形:VP70,0,0,0,0,0,0,0,0,277,,,,,,,0,,0,,0,,,
4385,40235,战术人形:CPS-12,0,0,0,0,0,0,0,0,278,,,,,,,0,,0,,0,,,
4386,40236,战术人形:英萨斯,0,0,0,0,0,0,0,0,279,,,,,,,0,,0,,0,,,
4387,40237,战术人形:Zas M76,0,0,0,0,0,0,0,0,284,,,,,,,0,,0,,0,,,
4388,40238,偏振光物资箱*10+打捞保底A,0,0,0,0,0,0,0,0,0,,"100030-1,9004-10",,,,,0,,0,,0,,,
4389,40239,偏振光物资箱*10+打捞保底B,0,0,0,0,0,0,0,0,0,,"100031-1,9004-10",,,,,0,,0,,0,,,
4390,40240,白情代币*10+白情打捞保底A,0,0,0,0,0,0,0,0,0,,"100033-1,100035-10",,,,,0,,0,,0,,,
4391,40241,白情代币*10+白情打捞保底B,0,0,0,0,0,0,0,0,0,,"100034-1,100035-10",,,,,0,,0,,0,,,
4392,40242,白情打捞保底A,0,0,0,0,0,0,0,0,0,,100033-1,,,,,0,,0,,0,,,
4393,40243,白情打捞保底B,0,0,0,0,0,0,0,0,0,,100034-1,,,,,0,,0,,0,,,
4394,40244,白情代币*10,0,0,0,0,0,0,0,0,0,,100035-10,,,,,0,,0,,0,,,
4395,40245,战术人形：HP-35,0,0,0,0,0,0,0,0,303,,,,,,,0,,0,,0,,,
4396,40246,战术人形：AK-15,0,0,0,0,0,0,0,0,293,,,,,,,0,,0,,0,,,
4397,40247,战术人形：89式自,0,0,0,0,0,0,0,0,290,,,,,,,0,,0,,0,,,
4398,40248,战术人形：AK-阿尔法,0,0,0,0,0,0,0,0,306,,,,,,,0,,0,,0,,,
4399,40249,战术人形：ZB-26,0,0,0,0,0,0,0,0,307,,,,,,,0,,0,,0,,,
4400,40250,战术人形：RPK-16,0,0,0,0,0,0,0,0,292,,,,,,,0,,0,,0,,,
4401,40251,泳装代币*10+泳装打捞保底A,0,0,0,0,0,0,0,0,0,,"100047-1,100049-10",,,,,0,,0,,0,,,
4402,40252,泳装代币*10+泳装打捞保底B,0,0,0,0,0,0,0,0,0,,"100048-1,100049-10",,,,,0,,0,,0,,,
4403,40253,泳装打捞保底A,0,0,0,0,0,0,0,0,0,,100047-1,,,,,0,,0,,0,,,
4404,40254,泳装打捞保底B,0,0,0,0,0,0,0,0,0,,100048-1,,,,,0,,0,,0,,,
4405,40255,泳装代币*10,0,0,0,0,0,0,0,0,0,,100049-10,,,,,0,,0,,0,,,
4406,40256,代币*6,0,0,0,0,0,0,0,0,0,,100052-6,,,,,0,,0,,0,,,
4407,40257,代币*8,0,0,0,0,0,0,0,0,0,,100052-8,,,,,0,,0,,0,,,
4408,40258,代币*10,0,0,0,0,0,0,0,0,0,,100052-10,,,,,0,,0,,0,,,
4409,40259,代币*12,0,0,0,0,0,0,0,0,0,,100052-12,,,,,0,,0,,0,,,
4410,40260,打捞保底A,0,0,0,0,0,0,0,0,0,,100050-1,,,,,0,,0,,0,,,
4411,40261,打捞保底A*2,0,0,0,0,0,0,0,0,0,,100050-2,,,,,0,,0,,0,,,
4412,40262,打捞保底B,0,0,0,0,0,0,0,0,0,,100051-1,,,,,0,,0,,0,,,
4413,40263,打捞保底B*2,0,0,0,0,0,0,0,0,0,,100051-2,,,,,0,,0,,0,,,
4414,40264,代币*6+打捞保底A,0,0,0,0,0,0,0,0,0,,"100050-1,100052-6",,,,,0,,0,,0,,,
4415,40265,代币*6+打捞保底B,0,0,0,0,0,0,0,0,0,,"100051-1,100052-6",,,,,0,,0,,0,,,
4416,40266,代币*8+打捞保底B,0,0,0,0,0,0,0,0,0,,"100051-1,100052-8",,,,,0,,0,,0,,,
4417,40267,代币*10+打捞保底A*2,0,0,0,0,0,0,0,0,0,,"100050-2,100052-10",,,,,0,,0,,0,,,
4418,40268,代币*10+打捞保底B*2,0,0,0,0,0,0,0,0,0,,"100051-2,100052-10",,,,,0,,0,,0,,,
4419,40269,代币*12+打捞保底B*2,0,0,0,0,0,0,0,0,0,,"100051-2,100052-12",,,,,0,,0,,0,,,
4420,40270,双联乱数物资箱*6+打捞保底A,0,0,0,0,0,0,0,0,0,,"9005-6,100058-1",,,,,0,,0,,0,,,
4421,40271,双联乱数物资箱*6,0,0,0,0,0,0,0,0,0,,9005-6,,,,,0,,0,,0,,,
4422,40272,双联乱数物资箱*8+打捞保底B,0,0,0,0,0,0,0,0,0,,"9005-8,100059-1",,,,,0,,0,,0,,,
4423,40273,双联乱数物资箱*8,0,0,0,0,0,0,0,0,0,,9005-8,,,,,0,,0,,0,,,
4424,40274,双联乱数物资箱*10+打捞保底A*2,0,0,0,0,0,0,0,0,0,,"9005-10,100058-2",,,,,0,,0,,0,,,
4425,40275,双联乱数物资箱*10+打捞保底B,0,0,0,0,0,0,0,0,0,,"9005-10,100059-1",,,,,0,,0,,0,,,
4426,40276,双联乱数物资箱*10,0,0,0,0,0,0,0,0,0,,9005-10,,,,,0,,0,,0,,,
4427,40277,双联乱数物资箱*12+打捞保底B*2,0,0,0,0,0,0,0,0,0,,"9005-12,100059-2",,,,,0,,0,,0,,,
4428,40278,双联乱数物资箱*15+打捞保底B*2,0,0,0,0,0,0,0,0,0,,"9005-15,100059-2",,,,,0,,0,,0,,,
4429,40279,双联乱数打捞保底A,0,0,0,0,0,0,0,0,0,,100058-1,,,,,0,,0,,0,,,
4430,40280,双联乱数打捞保底B,0,0,0,0,0,0,0,0,0,,100059-1,,,,,0,,0,,0,,,
4431,40281,双联乱数打捞保底2A,0,0,0,0,0,0,0,0,0,,100058-2,,,,,0,,0,,0,,,
4432,40282,双联乱数打捞保底2B,0,0,0,0,0,0,0,0,0,,100059-2,,,,,0,,0,,0,,,
4433,40283,双联乱数物资箱*12,0,0,0,0,0,0,0,0,0,,9005-12,,,,,0,,0,,0,,,
4434,40284,双联乱数物资箱*15,0,0,0,0,0,0,0,0,0,,9005-15,,,,,0,,0,,0,,,
4435,40285,家具：不莱梅乐队海报,0,0,0,0,0,0,0,0,0,,,2074,,,,0,,0,,0,,,
4436,40286,家具：遐想制服,0,0,0,0,0,0,0,0,0,,,2077,,,,0,,0,,0,,,
4437,40287,家具：鲨鱼玩偶服,0,0,0,0,0,0,0,0,0,,,2075,,,,0,,0,,0,,,
4438,40288,战术人形：AUG SMG,0,0,0,0,0,0,0,0,315,,,,,,,0,,0,,0,,,
4439,40289,家具：致幻水晶球,0,0,0,0,0,0,0,0,0,,,2073,,,,0,,0,,0,,,
4440,40290,战术人形：VSK-94,0,0,0,0,0,0,0,0,312,,,,,,,0,,0,,0,,,
4441,40291,战术人形：S-ACR,0,0,0,0,0,0,0,0,313,,,,,,,0,,0,,0,,,
4442,40292,战术人形:蒙德拉贡M1908,0,0,0,0,0,0,0,0,317,,,,,,,0,,0,,0,,,
4443,40293,战术人形:刘氏步枪,0,0,0,0,0,0,0,0,316,,,,,,,0,,0,,0,,,
4444,40294,战术人形:蜜獾,0,0,0,0,0,0,0,0,203,,,,,,,0,,0,,0,,,
4445,40295,战术人形:43M,0,0,0,0,0,0,0,0,291,,,,,,,0,,0,,0,,,
4446,40296,战术人形:Vepr,0,0,0,0,0,0,0,0,298,,,,,,,0,,0,,0,,,
4447,40297,战术人形:高标10型,0,0,0,0,0,0,0,0,299,,,,,,,0,,0,,0,,,
4448,40298,战术人形:CAR,0,0,0,0,0,0,0,0,300,,,,,,,0,,0,,0,,,
4449,40299,战术人形:MAS-38,0,0,0,0,0,0,0,0,301,,,,,,,0,,0,,0,,,
4450,40300,战术人形:C14,0,0,0,0,0,0,0,0,308,,,,,,,0,,0,,0,,,
4451,40301,双联乱数打捞保底A+铁血勋章,0,0,0,0,0,0,0,0,0,,105-1,,,,,0,,0,,0,,,
4452,40302,双联乱数打捞保底2A+铁血勋章,0,0,0,0,0,0,0,0,0,,105-2,,,,,0,,0,,0,,,
4453,40303,<双联乱数>积分榜冠军奖励,0,30000,30000,30000,30000,0,2020,0,0,,,,,197,,0,,0,,0,"28-0,28-900906",,2520
4454,40304,<双联乱数>积分榜亚军奖励,0,28000,28000,28000,28000,0,1800,0,0,,,,,197,,0,,0,,0,"28-0,28-900906",,2520
